Date,Store_ID,City,Store_Type,Day_Type,Weather,Promotion,Temperature_C,Marketing_Spend_GBP,Staff_Count,Footfall,Transactions,Units_Sold,Avg_Order_Value_GBP,Revenue_GBP,Operating_Cost_GBP,Profit_GBP,Avg_Wait_Min,Customer_Rating
2025-04-23,BB05,Birmingham,High Street,Weekday,Rainy,Combo Deal,10.1,54.21,6,191,89,146,7.04,602.06,684.44,-82.38,2.05,4.53
2025-04-23,BB06,Birmingham,Shopping Centre,Weekday,Rainy,No Promotion,10.1,17.06,6,193,91,124,7.89,691.15,654.22,36.93,2.49,4.48
2025-04-23,BB07,Bristol,High Street,Weekday,Rainy,Combo Deal,10.1,33.71,7,193,108,184,7.56,815.54,823.08,-7.54,2.82,4.5
2025-04-23,BB08,Bristol,Shopping Centre,Weekday,Rainy,Combo Deal,10.1,37.82,6,208,93,144,7.78,723.86,724.79,-0.93,2.84,4.14
2025-04-24,BB01,London,High Street,Weekday,Rainy,Local Flyer,13.8,69.74,7,231,112,160,7.58,864.1,883.83,-19.73,2.86,4.37
2025-04-24,BB02,London,Shopping Centre,Weekday,Rainy,Social Media,13.8,102.81,7,263,138,200,9.03,1232.32,1055.54,176.78,3.07,3.9
2025-04-24,BB03,Manchester,High Street,Weekday,Rainy,Local Flyer,13.8,79.47,6,159,72,93,7.17,544.39,738.14,-193.74,2.11,4.32
2025-04-24,BB04,Manchester,Shopping Centre,Weekday,Rainy,No Promotion,13.8,12.02,6,213,85,136,7.45,640.14,670.52,-30.38,2.55,4.74
2025-04-24,BB05,Birmingham,High Street,Weekday,Rainy,No Promotion,13.8,10.65,6,144,63,104,6.66,422.33,620.43,-198.1,2.61,4.19
2025-04-24,BB06,Birmingham,Shopping Centre,Weekday,Rainy,No Promotion,13.8,5.96,6,195,81,130,6.7,559.01,647.82,-88.82,2.9,4.59
2025-04-24,BB07,Bristol,High Street,Weekday,Rainy,No Promotion,13.8,4.24,6,149,65,91,7.14,455.42,611.32,-155.9,2.64,4.29
2025-04-24,BB08,Bristol,Shopping Centre,Weekday,Rainy,No Promotion,13.8,14.33,7,213,103,138,7.96,819.87,785.33,34.54,2.84,4.42
2025-04-25,BB01,London,High Street,Weekday,Cloudy,Social Media,12.5,107.5,6,237,84,112,7.62,644.86,822.29,-177.44,1.85,4.71
2025-04-25,BB02,London,Shopping Centre,Weekday,Cloudy,Social Media,12.5,103.23,8,332,141,194,8.26,1188.83,1094.07,94.77,2.88,4.26
2025-04-25,BB03,Manchester,High Street,Weekday,Cloudy,Social Media,12.5,70.11,6,210,88,129,7.14,647.28,746.7,-99.42,2.58,4.42
2025-04-25,BB04,Manchester,Shopping Centre,Weekday,Cloudy,No Promotion,12.5,10.58,6,246,106,155,7.1,721.3,679.6,41.7,2.76,4.33
2025-04-25,BB05,Birmingham,High Street,Weekday,Cloudy,No Promotion,12.5,10.58,6,166,73,107,7.07,558.16,617.68,-59.52,2.5,4.43
2025-04-25,BB06,Birmingham,Shopping Centre,Weekday,Cloudy,No Promotion,12.5,12.76,6,220,97,134,8.38,782.02,740.25,41.77,3.36,4.22
2025-04-25,BB07,Bristol,High Street,Weekday,Cloudy,No Promotion,12.5,17.79,6,183,62,97,6.95,397.97,605.5,-207.53,2.02,4.28
2025-04-25,BB08,Bristol,Shopping Centre,Weekday,Cloudy,No Promotion,12.5,8.69,6,189,81,117,7.4,554.06,629.43,-75.36,3.04,4.26
2025-04-26,BB01,London,High Street,Weekend,Rainy,Combo Deal,12.8,49.62,6,268,120,204,7.41,861.71,802.11,59.61,3.19,4.55
2025-04-26,BB02,London,Shopping Centre,Weekend,Rainy,Social Media,12.8,67.06,8,316,160,234,9.49,1508.53,1161.84,346.69,3.47,4.5
2025-04-26,BB03,Manchester,High Street,Weekend,Rainy,No Promotion,12.8,7.15,6,189,87,124,6.49,563.93,672.05,-108.12,2.23,4.33
2025-04-26,BB04,Manchester,Shopping Centre,Weekend,Rainy,No Promotion,12.8,17.8,7,264,124,179,7.91,1004.94,869.25,135.7,3.38,4.37
2025-04-26,BB05,Birmingham,High Street,Weekend,Rainy,Local Flyer,12.8,44.2,6,177,69,106,7.39,522.43,686.48,-164.05,2.88,4.23
2025-04-26,BB06,Birmingham,Shopping Centre,Weekend,Rainy,No Promotion,12.8,1.23,7,250,111,145,8.96,975.08,844.66,130.42,3.0,4.43
2025-04-26,BB07,Bristol,High Street,Weekend,Rainy,Combo Deal,12.8,55.06,6,224,106,179,7.8,875.69,767.18,108.51,2.21,4.2
2025-04-26,BB08,Bristol,Shopping Centre,Weekend,Rainy,Combo Deal,12.8,40.39,6,250,119,193,7.74,936.88,819.0,117.88,3.41,4.38
2025-04-27,BB01,London,High Street,Weekend,Sunny,Social Media,15.2,97.34,7,300,141,216,8.3,1172.65,1038.83,133.82,2.96,4.21
2025-04-27,BB02,London,Shopping Centre,Weekend,Sunny,No Promotion,15.2,6.4,8,386,150,241,8.78,1353.93,1044.67,309.26,2.65,4.23
2025-04-27,BB03,Manchester,High Street,Weekend,Sunny,No Promotion,15.2,17.93,7,251,119,169,7.96,954.7,825.42,129.27,2.93,4.25
2025-04-27,BB04,Manchester,Shopping Centre,Weekend,Sunny,No Promotion,15.2,4.65,8,386,160,227,8.14,1296.0,976.26,319.74,3.97,4.17
2025-04-27,BB05,Birmingham,High Street,Weekend,Sunny,Combo Deal,15.2,63.32,8,296,138,213,7.78,1079.44,962.3,117.14,2.95,4.24
2025-04-27,BB06,Birmingham,Shopping Centre,Weekend,Sunny,No Promotion,15.2,9.74,8,345,130,185,8.41,1079.62,930.92,148.7,2.81,4.26
2025-04-27,BB07,Bristol,High Street,Weekend,Sunny,Social Media,15.2,48.64,7,224,96,131,8.07,756.76,770.28,-13.52,2.58,4.51
2025-04-27,BB08,Bristol,Shopping Centre,Weekend,Sunny,No Promotion,15.2,3.03,8,260,108,159,9.02,1001.39,886.35,115.04,2.85,4.18
2025-04-28,BB01,London,High Street,Weekday,Cloudy,No Promotion,14.7,14.3,6,270,114,160,7.51,852.96,773.12,79.83,3.25,4.32
2025-04-28,BB02,London,Shopping Centre,Weekday,Cloudy,No Promotion,14.7,15.41,6,211,87,129,8.55,755.31,767.29,-11.98,3.09,4.4
2025-04-28,BB03,Manchester,High Street,Weekday,Cloudy,No Promotion,14.7,0.72,6,211,88,145,6.62,567.84,644.83,-76.99,2.1,4.48
2025-04-28,BB04,Manchester,Shopping Centre,Weekday,Cloudy,No Promotion,14.7,2.6,6,226,97,131,7.49,731.96,730.74,1.21,2.63,4.17
2025-04-28,BB05,Birmingham,High Street,Weekday,Cloudy,Combo Deal,14.7,67.71,6,232,113,197,6.94,752.3,776.66,-24.37,2.96,4.41
2025-04-28,BB06,Birmingham,Shopping Centre,Weekday,Cloudy,No Promotion,14.7,3.19,7,240,102,153,7.74,831.11,796.9,34.2,1.98,4.41
2025-04-28,BB07,Bristol,High Street,Weekday,Cloudy,No Promotion,14.7,2.4,6,209,86,122,7.3,648.5,653.35,-4.85,2.81,4.4
2025-04-28,BB08,Bristol,Shopping Centre,Weekday,Cloudy,No Promotion,14.7,7.27,5,218,89,147,8.74,759.42,653.54,105.88,2.59,4.5
2025-04-29,BB01,London,High Street,Weekday,Rainy,No Promotion,15.0,12.41,7,220,99,139,8.64,854.82,804.65,50.17,2.26,4.29
2025-04-29,BB02,London,Shopping Centre,Weekday,Rainy,Social Media,15.0,71.59,6,213,101,138,9.4,924.07,859.37,64.7,2.47,4.42
2025-04-29,BB03,Manchester,High Street,Weekday,Rainy,Combo Deal,15.0,34.22,6,206,97,149,5.74,545.24,681.27,-136.04,2.78,4.26
2025-04-29,BB04,Manchester,Shopping Centre,Weekday,Rainy,Local Flyer,15.0,78.94,7,224,105,162,7.49,800.35,860.74,-60.39,2.28,4.26
2025-04-29,BB05,Birmingham,High Street,Weekday,Rainy,No Promotion,15.0,4.99,6,168,76,121,6.87,530.03,628.68,-98.65,2.31,4.38
2025-04-29,BB06,Birmingham,Shopping Centre,Weekday,Rainy,Social Media,15.0,97.73,7,209,85,114,7.42,645.51,822.38,-176.88,2.51,4.39
2025-04-29,BB07,Bristol,High Street,Weekday,Rainy,No Promotion,15.0,5.31,5,187,91,131,6.92,631.23,606.96,24.26,3.12,4.13
2025-04-29,BB08,Bristol,Shopping Centre,Weekday,Rainy,No Promotion,15.0,6.81,6,150,64,95,8.07,536.6,650.56,-113.96,1.94,4.52
2025-04-30,BB01,London,High Street,Weekday,Cloudy,Combo Deal,18.2,51.63,7,276,112,187,7.02,768.32,866.8,-98.48,3.13,4.42
2025-04-30,BB02,London,Shopping Centre,Weekday,Cloudy,No Promotion,18.2,5.68,6,290,116,184,8.36,972.07,817.17,154.9,2.75,4.34
2025-04-30,BB03,Manchester,High Street,Weekday,Cloudy,Social Media,18.2,105.0,6,217,90,128,7.84,746.45,820.25,-73.8,2.48,4.6
2025-04-30,BB04,Manchester,Shopping Centre,Weekday,Cloudy,No Promotion,18.2,1.34,7,250,101,142,8.28,843.13,758.29,84.84,2.52,4.4
2025-04-30,BB05,Birmingham,High Street,Weekday,Cloudy,No Promotion,18.2,2.66,6,227,94,139,7.32,687.18,684.55,2.63,2.77,4.5
2025-04-30,BB06,Birmingham,Shopping Centre,Weekday,Cloudy,No Promotion,18.2,14.57,6,230,92,136,7.66,701.89,719.8,-17.91,2.35,4.22
2025-04-30,BB07,Bristol,High Street,Weekday,Cloudy,Combo Deal,18.2,69.48,5,202,79,129,6.92,559.55,640.2,-80.64,2.72,4.29
2025-04-30,BB08,Bristol,Shopping Centre,Weekday,Cloudy,No Promotion,18.2,9.4,7,201,95,140,8.4,803.59,776.87,26.72,2.68,4.42
2025-05-01,BB01,London,High Street,Weekday,Sunny,No Promotion,17.5,9.29,8,300,129,186,8.24,1049.03,940.48,108.55,2.4,4.55
2025-05-01,BB02,London,Shopping Centre,Weekday,Sunny,No Promotion,17.5,12.86,7,278,109,147,8.33,908.91,883.51,25.4,2.43,4.23
2025-05-01,BB03,Manchester,High Street,Weekday,Sunny,No Promotion,17.5,1.16,6,215,87,132,7.6,659.34,682.64,-23.3,2.5,4.28
2025-05-01,BB04,Manchester,Shopping Centre,Weekday,Sunny,Local Flyer,17.5,50.79,7,259,111,167,7.92,883.17,845.29,37.88,2.63,4.16
2025-05-01,BB05,Birmingham,High Street,Weekday,Sunny,Social Media,17.5,96.14,6,251,116,166,6.74,777.65,805.56,-27.9,3.09,4.36
2025-05-01,BB06,Birmingham,Shopping Centre,Weekday,Sunny,Combo Deal,17.5,69.2,7,267,117,192,6.21,748.53,799.79,-51.26,2.9,4.53
2025-05-01,BB07,Bristol,High Street,Weekday,Sunny,No Promotion,17.5,17.27,6,227,94,135,7.71,688.86,702.5,-13.64,2.05,4.41
2025-05-01,BB08,Bristol,Shopping Centre,Weekday,Sunny,No Promotion,17.5,10.01,6,192,84,109,8.11,712.63,732.27,-19.64,3.11,4.3
2025-05-02,BB01,London,High Street,Weekday,Sunny,Local Flyer,19.2,75.57,8,292,135,185,7.96,1087.06,1002.95,84.1,2.94,4.15
2025-05-02,BB02,London,Shopping Centre,Weekday,Sunny,Social Media,19.2,83.11,7,300,129,194,8.47,1104.18,959.41,144.77,3.62,4.3
2025-05-02,BB03,Manchester,High Street,Weekday,Sunny,Local Flyer,19.2,71.71,7,236,106,156,6.72,728.06,817.32,-89.26,2.21,4.48
2025-05-02,BB04,Manchester,Shopping Centre,Weekday,Sunny,Combo Deal,19.2,29.8,7,307,132,201,7.44,1003.67,883.0,120.67,3.08,4.3
2025-05-02,BB05,Birmingham,High Street,Weekday,Sunny,Local Flyer,19.2,30.17,6,220,90,140,7.02,637.07,705.85,-68.77,2.82,4.41
2025-05-02,BB06,Birmingham,Shopping Centre,Weekday,Sunny,Combo Deal,19.2,35.16,6,230,98,153,6.89,682.15,697.53,-15.38,2.06,4.35
2025-05-02,BB07,Bristol,High Street,Weekday,Sunny,No Promotion,19.2,8.12,6,230,95,133,6.89,651.52,653.81,-2.29,2.17,4.25
2025-05-02,BB08,Bristol,Shopping Centre,Weekday,Sunny,No Promotion,19.2,8.86,7,254,111,164,7.95,878.09,800.08,78.01,2.83,4.45
2025-05-03,BB01,London,High Street,Weekend,Rainy,No Promotion,18.3,15.68,8,252,112,167,8.48,959.44,901.15,58.29,2.27,4.58
2025-05-03,BB02,London,Shopping Centre,Weekend,Rainy,Social Media,18.3,104.32,9,330,159,254,9.12,1435.56,1179.98,255.58,3.11,4.33
2025-05-03,BB03,Manchester,High Street,Weekend,Rainy,Local Flyer,18.3,77.46,7,195,94,129,7.52,714.16,831.42,-117.26,2.47,4.31
2025-05-03,BB04,Manchester,Shopping Centre,Weekend,Rainy,Social Media,18.3,102.56,7,293,133,189,9.0,1228.45,1023.97,204.48,2.77,4.34
2025-05-03,BB05,Birmingham,High Street,Weekend,Rainy,Social Media,18.3,110.98,5,183,80,109,6.86,525.1,688.67,-163.57,2.77,4.11
2025-05-03,BB06,Birmingham,Shopping Centre,Weekend,Rainy,No Promotion,18.3,9.4,7,194,77,116,8.33,630.85,723.91,-93.06,2.73,4.2
2025-05-03,BB07,Bristol,High Street,Weekend,Rainy,Local Flyer,18.3,74.39,5,150,77,113,7.27,508.55,670.06,-161.51,3.16,4.31
2025-05-03,BB08,Bristol,Shopping Centre,Weekend,Rainy,No Promotion,18.3,11.52,6,225,94,138,8.9,852.07,727.7,124.37,2.54,4.27
2025-05-04,BB01,London,High Street,Weekend,Cloudy,Combo Deal,13.3,50.25,9,322,141,230,7.41,1063.33,1021.72,41.62,2.68,4.24
2025-05-04,BB02,London,Shopping Centre,Weekend,Cloudy,No Promotion,13.3,14.48,7,333,138,196,8.4,1149.68,923.26,226.42,3.43,4.28
2025-05-04,BB03,Manchester,High Street,Weekend,Cloudy,Social Media,13.3,51.88,7,253,100,152,8.05,800.09,827.28,-27.2,2.2,4.34
2025-05-04,BB04,Manchester,Shopping Centre,Weekend,Cloudy,Social Media,13.3,104.48,7,357,149,233,9.09,1355.2,1052.72,302.48,3.14,4.36
2025-05-04,BB05,Birmingham,High Street,Weekend,Cloudy,Local Flyer,13.3,41.11,7,236,101,137,7.36,738.63,791.91,-53.29,2.56,4.52
2025-05-04,BB06,Birmingham,Shopping Centre,Weekend,Cloudy,No Promotion,13.3,11.34,6,262,110,155,7.44,806.81,716.75,90.06,3.05,4.25
2025-05-04,BB07,Bristol,High Street,Weekend,Cloudy,No Promotion,13.3,0.3,6,213,95,139,7.01,690.78,701.16,-10.38,2.39,4.27
2025-05-04,BB08,Bristol,Shopping Centre,Weekend,Cloudy,No Promotion,13.3,15.7,8,316,114,157,9.04,1046.59,900.04,146.55,2.76,4.26
2025-05-05,BB01,London,High Street,Weekday,Sunny,No Promotion,19.4,2.39,7,275,128,176,8.21,1073.37,913.7,159.67,3.25,4.65
2025-05-05,BB02,London,Shopping Centre,Weekday,Sunny,No Promotion,19.4,2.94,6,283,118,167,9.01,1005.91,785.77,220.14,2.91,4.34
2025-05-05,BB03,Manchester,High Street,Weekday,Sunny,No Promotion,19.4,5.53,7,248,102,152,6.92,744.63,774.66,-30.02,2.44,4.4
2025-05-05,BB04,Manchester,Shopping Centre,Weekday,Sunny,Social Media,19.4,72.89,7,291,136,184,8.03,1099.19,971.42,127.76,3.27,4.07
2025-05-05,BB05,Birmingham,High Street,Weekday,Sunny,Social Media,19.4,52.16,6,208,95,126,6.95,624.88,678.22,-53.33,2.59,4.28
2025-05-05,BB06,Birmingham,Shopping Centre,Weekday,Sunny,Combo Deal,19.4,63.16,6,299,127,214,7.17,911.2,792.32,118.88,3.72,4.24
2025-05-05,BB07,Bristol,High Street,Weekday,Sunny,No Promotion,19.4,12.25,5,189,76,111,7.8,595.18,637.06,-41.89,2.81,4.18
2025-05-05,BB08,Bristol,Shopping Centre,Weekday,Sunny,No Promotion,19.4,15.13,7,225,114,160,7.34,856.1,793.11,62.99,3.56,4.16
2025-05-06,BB01,London,High Street,Weekday,Sunny,No Promotion,15.7,11.72,7,266,112,166,8.5,959.55,872.18,87.37,2.53,4.18
2025-05-06,BB02,London,Shopping Centre,Weekday,Sunny,No Promotion,15.7,9.84,6,330,146,215,8.47,1204.32,880.04,324.28,3.17,4.08
2025-05-06,BB03,Manchester,High Street,Weekday,Sunny,No Promotion,15.7,5.25,5,231,86,117,7.1,633.91,587.13,46.78,2.77,4.41
2025-05-06,BB04,Manchester,Shopping Centre,Weekday,Sunny,Social Media,15.7,69.99,7,262,123,194,7.97,975.92,853.61,122.31,2.73,4.38
2025-05-06,BB05,Birmingham,High Street,Weekday,Sunny,No Promotion,15.7,11.3,6,209,83,110,6.2,512.98,650.77,-137.78,3.12,4.18
2025-05-06,BB06,Birmingham,Shopping Centre,Weekday,Sunny,No Promotion,15.7,13.5,7,271,111,147,6.99,801.27,754.32,46.95,2.46,4.5
2025-05-06,BB07,Bristol,High Street,Weekday,Sunny,No Promotion,15.7,13.1,6,199,83,118,7.32,564.9,649.21,-84.31,2.83,4.15
2025-05-06,BB08,Bristol,Shopping Centre,Weekday,Sunny,No Promotion,15.7,2.53,7,226,106,141,8.39,856.95,779.64,77.31,2.52,4.5
2025-05-07,BB01,London,High Street,Weekday,Sunny,No Promotion,20.6,4.69,6,259,103,154,7.8,824.32,773.68,50.64,3.06,4.24
2025-05-07,BB02,London,Shopping Centre,Weekday,Sunny,Social Media,20.6,87.56,8,329,152,235,9.24,1401.4,1177.08,224.32,2.77,4.18
2025-05-07,BB03,Manchester,High Street,Weekday,Sunny,No Promotion,20.6,0.28,7,220,92,137,7.79,741.15,757.47,-16.32,2.16,4.39
2025-05-07,BB04,Manchester,Shopping Centre,Weekday,Sunny,No Promotion,20.6,8.72,7,252,100,160,7.98,802.43,771.4,31.03,2.5,4.48
2025-05-07,BB05,Birmingham,High Street,Weekday,Sunny,No Promotion,20.6,13.12,6,233,88,122,6.86,565.33,645.59,-80.26,3.46,4.29
2025-05-07,BB06,Birmingham,Shopping Centre,Weekday,Sunny,Social Media,20.6,52.64,8,310,146,196,7.88,1161.47,1012.41,149.06,2.65,4.25
2025-05-07,BB07,Bristol,High Street,Weekday,Sunny,No Promotion,20.6,8.6,6,216,79,112,7.56,610.32,657.5,-47.17,2.79,4.08
2025-05-07,BB08,Bristol,Shopping Centre,Weekday,Sunny,No Promotion,20.6,13.91,7,228,92,138,8.39,761.14,750.86,10.29,2.55,4.15
2025-05-08,BB01,London,High Street,Weekday,Cloudy,Local Flyer,17.6,63.75,7,279,136,191,8.73,1178.65,1014.7,163.95,3.16,4.41
2025-05-08,BB02,London,Shopping Centre,Weekday,Cloudy,Combo Deal,17.6,41.76,8,316,138,223,8.87,1192.67,1012.96,179.72,2.37,4.45
2025-05-08,BB03,Manchester,High Street,Weekday,Cloudy,No Promotion,17.6,6.12,6,205,88,131,7.53,640.67,673.6,-32.93,2.97,4.43
2025-05-08,BB04,Manchester,Shopping Centre,Weekday,Cloudy,No Promotion,17.6,15.31,6,223,95,134,7.81,743.58,707.54,36.03,3.06,4.25
2025-05-08,BB05,Birmingham,High Street,Weekday,Cloudy,No Promotion,17.6,3.76,6,213,98,130,6.97,690.57,680.46,10.12,2.98,4.28
2025-05-08,BB06,Birmingham,Shopping Centre,Weekday,Cloudy,No Promotion,17.6,1.67,7,223,101,157,7.37,745.28,744.86,0.42,2.98,4.22
2025-05-08,BB07,Bristol,High Street,Weekday,Cloudy,No Promotion,17.6,14.16,6,189,72,100,6.69,512.23,620.72,-108.49,2.39,4.25
2025-05-08,BB08,Bristol,Shopping Centre,Weekday,Cloudy,Combo Deal,17.6,65.48,6,239,98,158,7.37,726.34,748.38,-22.05,2.83,4.31
2025-05-09,BB01,London,High Street,Weekday,Rainy,Social Media,19.1,111.97,5,209,105,142,7.92,828.66,831.46,-2.8,3.66,4.11
2025-05-09,BB02,London,Shopping Centre,Weekday,Rainy,Social Media,19.1,61.54,6,235,118,169,8.48,959.6,857.82,101.78,3.18,4.4
2025-05-09,BB03,Manchester,High Street,Weekday,Rainy,No Promotion,19.1,11.6,6,203,87,135,6.99,607.05,646.15,-39.11,2.88,4.08
2025-05-09,BB04,Manchester,Shopping Centre,Weekday,Rainy,No Promotion,19.1,8.04,7,186,85,125,7.84,667.5,723.5,-56.0,2.12,4.44
2025-05-09,BB05,Birmingham,High Street,Weekday,Rainy,No Promotion,19.1,16.12,5,174,77,118,7.58,583.5,620.26,-36.76,2.83,4.17
2025-05-09,BB06,Birmingham,Shopping Centre,Weekday,Rainy,No Promotion,19.1,3.12,5,158,56,85,7.1,369.34,523.63,-154.28,2.3,4.45
2025-05-09,BB07,Bristol,High Street,Weekday,Rainy,No Promotion,19.1,9.26,5,140,70,102,5.78,406.59,570.41,-163.82,2.59,4.44
2025-05-09,BB08,Bristol,Shopping Centre,Weekday,Rainy,Combo Deal,19.1,29.93,5,196,90,150,8.28,781.19,667.85,113.34,3.11,4.31
2025-05-10,BB01,London,High Street,Weekend,Rainy,Social Media,16.4,46.68,6,235,103,160,8.58,886.29,848.13,38.16,3.05,4.3
2025-05-10,BB02,London,Shopping Centre,Weekend,Rainy,No Promotion,16.4,17.41,7,314,146,224,8.8,1261.59,978.16,283.44,3.24,4.4
2025-05-10,BB03,Manchester,High Street,Weekend,Rainy,Combo Deal,16.4,43.12,7,231,109,168,7.14,746.13,789.18,-43.05,2.51,4.48
2025-05-10,BB04,Manchester,Shopping Centre,Weekend,Rainy,Social Media,16.4,47.59,7,263,126,173,9.01,1107.68,906.91,200.77,2.79,4.31
2025-05-10,BB05,Birmingham,High Street,Weekend,Rainy,No Promotion,16.4,5.12,6,192,93,135,7.57,702.32,667.27,35.04,2.91,4.38
2025-05-10,BB06,Birmingham,Shopping Centre,Weekend,Rainy,Social Media,16.4,112.74,7,297,138,184,8.26,1171.99,982.09,189.9,2.97,4.22
2025-05-10,BB07,Bristol,High Street,Weekend,Rainy,No Promotion,16.4,1.75,6,159,70,106,7.39,563.82,626.91,-63.09,2.54,4.6
2025-05-10,BB08,Bristol,Shopping Centre,Weekend,Rainy,Combo Deal,16.4,66.86,8,250,119,205,8.55,1028.07,953.11,74.96,2.89,4.47
2025-05-11,BB01,London,High Street,Weekend,Sunny,No Promotion,18.7,5.07,7,289,128,193,7.72,977.94,861.28,116.65,2.89,4.18
2025-05-11,BB02,London,Shopping Centre,Weekend,Sunny,Social Media,18.7,73.39,9,438,185,278,8.96,1680.01,1249.16,430.86,2.62,3.92
2025-05-11,BB03,Manchester,High Street,Weekend,Sunny,No Promotion,18.7,4.43,6,263,115,176,7.97,920.87,806.91,113.96,2.93,4.28
2025-05-11,BB04,Manchester,Shopping Centre,Weekend,Sunny,Combo Deal,18.7,42.94,8,383,177,271,7.77,1334.99,1043.81,291.18,3.07,4.18
2025-05-11,BB05,Birmingham,High Street,Weekend,Sunny,Social Media,18.7,94.3,7,257,122,177,8.06,984.84,905.61,79.23,3.51,4.27
2025-05-11,BB06,Birmingham,Shopping Centre,Weekend,Sunny,No Promotion,18.7,5.4,8,324,147,219,8.37,1209.95,954.38,255.57,2.66,4.39
2025-05-11,BB07,Bristol,High Street,Weekend,Sunny,No Promotion,18.7,0.1,6,220,98,150,6.84,654.4,672.83,-18.44,2.51,4.4
2025-05-11,BB08,Bristol,Shopping Centre,Weekend,Sunny,Social Media,18.7,103.15,8,298,155,214,8.85,1364.86,1109.82,255.04,2.58,4.22
2025-05-12,BB01,London,High Street,Weekday,Cloudy,Social Media,17.7,62.66,7,257,112,161,8.0,860.36,880.28,-19.91,2.43,4.36
2025-05-12,BB02,London,Shopping Centre,Weekday,Cloudy,No Promotion,17.7,17.95,7,261,106,147,8.96,913.63,818.62,95.02,2.58,4.03
2025-05-12,BB03,Manchester,High Street,Weekday,Cloudy,Social Media,17.7,58.91,7,247,101,144,7.08,726.13,808.65,-82.52,2.8,4.29
2025-05-12,BB04,Manchester,Shopping Centre,Weekday,Cloudy,No Promotion,17.7,4.79,8,253,122,174,7.28,872.29,846.7,25.59,2.18,4.38
2025-05-12,BB05,Birmingham,High Street,Weekday,Cloudy,Social Media,17.7,56.56,6,220,92,135,7.4,655.99,726.87,-70.88,2.86,4.36
2025-05-12,BB06,Birmingham,Shopping Centre,Weekday,Cloudy,Social Media,17.7,101.23,7,292,129,181,7.78,1036.68,923.26,113.41,2.55,4.12
2025-05-12,BB07,Bristol,High Street,Weekday,Cloudy,Combo Deal,17.7,30.04,6,252,104,167,8.0,820.9,717.73,103.16,2.85,4.55
2025-05-12,BB08,Bristol,Shopping Centre,Weekday,Cloudy,Local Flyer,17.7,71.68,5,183,81,124,8.46,672.33,701.32,-28.99,2.94,4.26
2025-05-13,BB01,London,High Street,Weekday,Sunny,No Promotion,20.6,8.54,8,320,135,208,8.23,1137.55,986.89,150.67,3.01,4.31
2025-05-13,BB02,London,Shopping Centre,Weekday,Sunny,Social Media,20.6,86.99,7,309,150,195,9.48,1401.45,1103.42,298.03,3.13,4.21
2025-05-13,BB03,Manchester,High Street,Weekday,Sunny,Social Media,20.6,100.33,7,264,117,180,7.07,835.08,866.42,-31.35,3.22,4.11
2025-05-13,BB04,Manchester,Shopping Centre,Weekday,Sunny,No Promotion,20.6,1.93,5,251,96,144,8.36,840.28,677.26,163.02,2.94,4.18
2025-05-13,BB05,Birmingham,High Street,Weekday,Sunny,No Promotion,20.6,4.77,6,207,88,137,6.95,621.72,661.98,-40.25,2.98,4.26
2025-05-13,BB06,Birmingham,Shopping Centre,Weekday,Sunny,No Promotion,20.6,9.77,6,201,83,112,7.35,579.29,649.32,-70.03,2.75,4.26
2025-05-13,BB07,Bristol,High Street,Weekday,Sunny,Local Flyer,20.6,53.37,6,240,104,149,7.64,808.74,756.42,52.33,2.91,4.08
2025-05-13,BB08,Bristol,Shopping Centre,Weekday,Sunny,Social Media,20.6,114.9,8,278,129,183,7.24,900.78,954.65,-53.87,3.03,4.29
2025-05-14,BB01,London,High Street,Weekday,Sunny,Combo Deal,18.2,65.79,8,319,147,243,7.52,1110.93,1018.32,92.61,3.21,4.45
2025-05-14,BB02,London,Shopping Centre,Weekday,Sunny,No Promotion,18.2,1.14,6,307,118,176,7.82,914.32,780.84,133.48,2.76,4.51
2025-05-14,BB03,Manchester,High Street,Weekday,Sunny,Combo Deal,18.2,29.36,8,269,135,219,7.19,944.11,887.29,56.82,2.63,4.53
2025-05-14,BB04,Manchester,Shopping Centre,Weekday,Sunny,Social Media,18.2,101.33,7,256,111,168,7.74,872.09,906.96,-34.87,2.69,4.27
2025-05-14,BB05,Birmingham,High Street,Weekday,Sunny,No Promotion,18.2,11.88,5,216,87,119,6.46,588.41,614.17,-25.76,3.22,4.2
2025-05-14,BB06,Birmingham,Shopping Centre,Weekday,Sunny,No Promotion,18.2,12.29,7,246,93,141,6.87,656.91,743.68,-86.77,2.86,4.28
2025-05-14,BB07,Bristol,High Street,Weekday,Sunny,No Promotion,18.2,8.74,6,203,83,119,7.51,639.53,649.51,-9.98,2.84,4.45
2025-05-14,BB08,Bristol,Shopping Centre,Weekday,Sunny,Combo Deal,18.2,47.39,6,267,121,199,7.41,917.51,838.45,79.06,3.5,4.09
2025-05-15,BB01,London,High Street,Weekday,Cloudy,No Promotion,14.8,3.97,6,242,116,157,8.51,1014.42,801.19,213.23,3.16,4.18
2025-05-15,BB02,London,Shopping Centre,Weekday,Cloudy,No Promotion,14.8,7.14,8,305,141,201,8.32,1177.9,984.0,193.9,2.68,4.64
2025-05-15,BB03,Manchester,High Street,Weekday,Cloudy,Combo Deal,14.8,43.06,6,230,95,159,7.02,664.36,674.17,-9.81,2.18,4.7
2025-05-15,BB04,Manchester,Shopping Centre,Weekday,Cloudy,No Promotion,14.8,9.31,7,238,101,137,7.86,766.55,775.06,-8.51,2.84,4.29
