studentID,status,test_type,total_questions,total_points,total_points_possible,score,completed_at
1216,Passed,Practice Exam,85,64,85,75,12/3/2022 0:43
1217,Passed,Practice Exam,85,60,85,70,11/14/2022 0:33
1217,Passed,Mastery Exam,85,64,85,75,11/21/2022 18:19
1218,Failed,Mastery Exam,85,76,85,89,12/20/2022 13:40
1218,Failed,Practice Exam,85,79,85,92,12/14/2022 11:05
1219,Passed,Practice Exam,85,74,85,87,11/18/2022 2:27
1219,Passed,Mastery Exam,85,77,85,90,11/21/2022 9:27
1220,Failed,Mastery Exam,85,73,85,85,1/3/2023 14:24
1220,Failed,Practice Exam,85,48,85,56,11/16/2022 21:39
1221,Failed,Mastery Exam,85,59,85,69,12/6/2022 12:43
1221,Failed,Practice Exam,85,38,85,44,11/30/2022 17:01
1222,Passed,Mastery Exam,85,53,85,62,12/1/2022 15:35
1222,Passed,Practice Exam,85,47,85,55,11/21/2022 13:34
1223,Passed,Practice Exam,85,64,85,75,11/21/2022 10:00
1223,Passed,Mastery Exam,85,64,85,75,11/30/2022 12:55
1224,Passed,Mastery Exam,85,61,85,71,12/1/2022 14:41
1224,Passed,Practice Exam,85,55,85,64,11/21/2022 16:52
1225,Failed,Mastery Exam,85,42,85,49,12/1/2022 13:46
1225,Failed,Practice Exam,85,40,85,47,11/30/2022 14:48
1226,Failed,Practice Exam,85,47,85,55,11/30/2022 15:11
1227,Passed,Mastery Exam,85,55,85,64,12/1/2022 19:41
1227,Passed,Practice Exam,85,46,85,54,11/28/2022 20:19
1228,Failed,Practice Exam,85,43,85,50,12/1/2022 11:01
1229,Failed,Practice Exam,85,56,85,65,11/29/2022 11:41
1229,Failed,Mastery Exam,85,60,85,70,12/1/2022 15:36
1230,Passed,Mastery Exam,85,60,85,70,12/2/2022 9:42
1230,Passed,Practice Exam,85,61,85,71,11/29/2022 0:21
1231,Passed,Practice Exam,85,73,85,85,11/23/2022 12:31
1231,Passed,Mastery Exam,85,67,85,78,12/5/2022 11:31
1232,Passed,Practice Exam,85,66,85,77,11/29/2022 10:21
1232,Passed,Mastery Exam,85,71,85,83,11/30/2022 14:58
1233,Passed,Practice Exam,85,67,85,78,11/29/2022 9:55
1233,Passed,Mastery Exam,85,64,85,75,12/1/2022 9:46
1234,Failed,Mastery Exam,85,53,85,62,12/3/2022 23:36
1234,Failed,Practice Exam,85,51,85,60,11/30/2022 10:28
1235,Passed,Practice Exam,85,73,85,85,11/28/2022 16:39
1235,Passed,Mastery Exam,85,73,85,85,11/30/2022 16:33
1236,Passed,Mastery Exam,85,70,85,82,2/5/2023 13:00
1236,Passed,Practice Exam,85,69,85,81,2/2/2023 23:22
1237,Failed,Mastery Exam,85,52,85,61,1/6/2023 11:36
1237,Failed,Practice Exam,85,50,85,58,12/15/2022 12:14
1238,Passed,Mastery Exam,85,79,85,92,12/16/2022 10:09
1238,Passed,Practice Exam,85,78,85,91,12/14/2022 15:43
1239,Passed,Mastery Exam,85,72,85,84,2/25/2023 13:21
1239,Passed,Practice Exam,85,71,85,83,2/23/2023 19:44
1240,Passed,Mastery Exam,85,64,85,75,1/19/2023 14:48
1240,Passed,Practice Exam,85,50,85,58,1/13/2023 11:47
1241,Passed,Practice Exam,85,79,85,92,11/21/2022 12:01
1241,Passed,Mastery Exam,85,72,85,84,11/22/2022 10:20
1242,Passed,Practice Exam,85,61,85,71,11/28/2022 10:44
1242,Passed,Mastery Exam,85,68,85,80,11/29/2022 9:44
1243,Passed,Practice Exam,85,56,85,65,3/21/2023 6:16
1243,Passed,Mastery Exam,85,64,85,75,3/31/2023 13:47
1244,Failed,Mastery Exam,85,60,85,70,1/18/2023 11:11
1244,Failed,Practice Exam,85,63,85,74,1/12/2023 11:44
1245,Passed,Mastery Exam,85,63,85,74,12/8/2022 8:10
1245,Passed,Practice Exam,85,59,85,69,12/7/2022 15:12
1246,Passed,Mastery Exam,85,56,85,65,11/27/2022 23:04
1246,Passed,Practice Exam,85,57,85,67,11/27/2022 13:37
1247,Passed,Practice Exam,85,69,85,81,1/9/2023 23:16
1247,Passed,Mastery Exam,85,65,85,76,1/10/2023 22:18
1248,Passed,Mastery Exam,85,62,85,72,1/9/2023 18:48
1248,Passed,Practice Exam,85,63,85,74,1/3/2023 18:38
1249,Passed,Practice Exam,85,48,85,56,1/4/2023 17:04
1249,Passed,Mastery Exam,85,57,85,67,1/11/2023 19:13
1250,Passed,Mastery Exam,85,65,85,76,2/24/2023 13:20
1250,Passed,Practice Exam,85,63,85,74,2/20/2023 23:26
1251,Failed,Mastery Exam,85,55,85,64,1/2/2023 15:36
1251,Failed,Practice Exam,85,41,85,48,12/27/2022 19:27
1252,Passed,Practice Exam,85,42,85,49,5/7/2023 14:08
1252,Passed,Mastery Exam,85,46,85,54,5/10/2023 20:21
1253,Passed,Practice Exam,85,64,85,75,12/7/2022 10:57
1253,Passed,Mastery Exam,85,67,85,78,12/9/2022 10:54
1254,Passed,Mastery Exam,85,52,85,61,2/23/2023 22:42
1254,Passed,Practice Exam,85,66,85,77,1/13/2023 0:24
1255,Passed,Practice Exam,85,45,85,52,1/10/2024 19:47
1255,Passed,Mastery Exam,85,59,85,69,1/23/2024 0:14
1256,Passed,Mastery Exam,85,63,85,74,5/8/2023 19:08
1256,Passed,Practice Exam,85,63,85,74,5/6/2023 14:21
1257,Passed,Practice Exam,85,71,85,83,1/28/2023 14:15
1258,Passed,Mastery Exam,85,65,85,76,5/3/2023 11:54
1258,Passed,Practice Exam,85,63,85,74,4/27/2023 11:48
1259,Passed,Mastery Exam,85,74,85,87,12/29/2022 8:41
1259,Passed,Practice Exam,85,60,85,70,12/20/2022 11:30
1260,Passed,Mastery Exam,85,74,85,87,12/29/2022 21:18
1260,Passed,Practice Exam,85,65,85,76,12/22/2022 18:19
1261,Passed,Mastery Exam,85,75,85,88,12/29/2022 9:11
1261,Passed,Practice Exam,85,76,85,89,12/20/2022 16:21
1262,Passed,Mastery Exam,85,58,85,68,12/29/2022 9:59
1262,Passed,Practice Exam,85,46,85,54,12/21/2022 10:41
1263,Failed,Practice Exam,85,51,85,60,12/19/2022 14:01
1263,Failed,Mastery Exam,85,46,85,54,12/28/2022 9:54
1264,Failed,Practice Exam,85,52,85,61,12/21/2022 10:59
1264,Failed,Mastery Exam,85,58,85,68,12/29/2022 9:49
1265,Passed,Mastery Exam,85,69,85,81,12/29/2022 10:24
1265,Passed,Practice Exam,85,53,85,62,12/20/2022 22:19
1266,Failed,Practice Exam,85,68,85,80,12/28/2022 14:58
1267,Passed,Practice Exam,85,56,85,65,12/19/2022 13:42
1267,Passed,Mastery Exam,85,61,85,71,12/21/2022 13:57
1268,Failed,Practice Exam,85,43,85,50,12/21/2022 15:16
1268,Failed,Mastery Exam,85,57,85,67,12/29/2022 16:39
1269,Passed,Practice Exam,85,67,85,78,12/19/2022 14:27
1269,Passed,Mastery Exam,85,71,85,83,12/28/2022 14:44
1270,Passed,Practice Exam,85,65,85,76,12/28/2022 16:59
1271,Failed,Practice Exam,85,55,85,64,12/28/2022 15:34
1271,Failed,Mastery Exam,85,54,85,63,12/29/2022 13:32
1272,Failed,Practice Exam,85,64,85,75,12/20/2022 10:33
1272,Failed,Mastery Exam,85,57,85,67,12/28/2022 9:44
1273,Passed,Mastery Exam,85,57,85,67,12/29/2022 12:05
1273,Passed,Practice Exam,85,67,85,78,12/18/2022 21:07
1274,Passed,Mastery Exam,85,54,85,63,12/15/2022 16:55
1274,Passed,Practice Exam,85,53,85,62,12/14/2022 22:16
1275,Failed,Mastery Exam,85,57,85,67,5/11/2023 12:33
1275,Failed,Practice Exam,85,48,85,56,5/13/2023 19:00
1276,Failed,Mastery Exam,85,54,85,63,3/30/2023 21:27
1276,Failed,Practice Exam,85,51,85,60,3/29/2023 17:01
1277,Passed,Practice Exam,85,64,85,75,5/22/2023 2:30
1277,Passed,Mastery Exam,85,65,85,76,5/22/2023 9:13
1278,Passed,Practice Exam,85,71,85,83,2/9/2023 15:02
1278,Passed,Mastery Exam,85,62,85,72,2/10/2023 13:51
1279,Failed,Practice Exam,85,50,85,58,6/13/2023 9:59
1280,Passed,Practice Exam,85,73,85,85,1/11/2023 11:27
1280,Passed,Mastery Exam,85,76,85,89,1/19/2023 11:13
1281,Failed,Practice Exam,85,57,85,67,4/19/2023 13:05
1282,Passed,Practice Exam,85,54,85,63,1/21/2023 18:16
1282,Passed,Mastery Exam,85,66,85,77,1/24/2023 11:44
1283,Failed,Mastery Exam,85,43,85,50,2/26/2023 22:12
1283,Failed,Practice Exam,85,53,85,62,2/26/2023 16:38
1284,Passed,Mastery Exam,85,81,85,95,1/5/2023 18:14
1284,Passed,Practice Exam,85,76,85,89,1/5/2023 0:12
1285,Failed,Practice Exam,85,52,85,61,1/18/2023 19:57
1286,Failed,Practice Exam,85,53,85,62,1/26/2023 19:34
1287,Passed,Practice Exam,85,66,85,77,1/16/2023 17:27
1287,Passed,Mastery Exam,85,72,85,84,1/19/2023 14:42
1288,Passed,Practice Exam,85,58,85,68,2/3/2023 21:30
1288,Passed,Mastery Exam,85,69,85,81,2/5/2023 19:36
1289,Passed,Mastery Exam,85,58,85,68,4/21/2023 19:03
1289,Passed,Practice Exam,85,56,85,65,4/1/2023 11:06
1290,Passed,Practice Exam,85,70,85,82,2/20/2023 12:33
1290,Passed,Mastery Exam,85,70,85,82,2/22/2023 13:14
1291,Passed,Mastery Exam,85,68,85,80,2/22/2023 12:27
1291,Passed,Practice Exam,85,69,85,81,2/21/2023 14:29
1292,Failed,Mastery Exam,85,61,85,71,2/11/2024 14:52
1292,Failed,Practice Exam,85,61,85,71,2/9/2024 16:21
1293,Passed,Practice Exam,85,60,85,70,3/8/2023 20:27
1293,Passed,Mastery Exam,85,60,85,70,3/8/2023 23:30
1294,Passed,Mastery Exam,85,72,85,84,1/11/2023 14:50
1294,Passed,Practice Exam,85,74,85,87,1/10/2023 14:00
1295,Failed,Mastery Exam,85,56,85,65,4/30/2023 17:20
1295,Failed,Practice Exam,85,50,85,58,4/23/2023 15:08
1296,Passed,Mastery Exam,85,79,85,92,1/6/2023 11:00
1296,Passed,Practice Exam,85,78,85,91,1/4/2023 14:46
1297,Passed,Practice Exam,85,61,85,71,1/10/2023 8:52
1297,Passed,Mastery Exam,85,72,85,84,1/11/2023 8:47
1298,Passed,Practice Exam,85,70,85,82,2/20/2023 16:08
1299,Failed,Practice Exam,85,67,85,78,1/13/2023 5:32
1300,Passed,Practice Exam,85,78,85,91,2/2/2023 10:14
1300,Passed,Mastery Exam,85,80,85,94,2/3/2023 10:26
1301,Failed,Practice Exam,85,15,85,17,5/26/2023 10:09
1302,Passed,Practice Exam,85,63,85,74,2/2/2023 11:48
1303,Passed,Practice Exam,85,69,85,81,1/30/2023 10:33
1303,Passed,Mastery Exam,85,75,85,88,2/3/2023 11:03
1304,Failed,Mastery Exam,85,67,85,78,2/18/2023 19:06
1304,Failed,Practice Exam,85,61,85,71,2/8/2023 15:50
1305,Passed,Practice Exam,85,71,85,83,2/27/2023 13:50
1305,Passed,Mastery Exam,85,77,85,90,3/7/2023 17:34
1306,Passed,Practice Exam,85,66,85,77,3/31/2023 18:06
1307,Passed,Practice Exam,85,71,85,83,3/31/2023 0:40
1308,Passed,Practice Exam,85,65,85,76,3/31/2023 14:09
1309,Passed,Practice Exam,85,72,85,84,3/31/2023 18:00
1310,Failed,Practice Exam,85,45,85,52,3/23/2023 19:22
1311,Passed,Mastery Exam,85,61,85,71,4/25/2023 14:30
1311,Passed,Practice Exam,85,59,85,69,4/19/2023 14:56
1312,Passed,Practice Exam,85,42,85,49,1/24/2023 23:38
1312,Passed,Mastery Exam,85,38,85,44,2/20/2023 0:45
1313,Failed,Mastery Exam,85,69,85,81,3/1/2023 12:24
1313,Failed,Practice Exam,85,60,85,70,2/21/2023 15:40
1314,Failed,Practice Exam,85,65,85,76,2/21/2023 11:26
1314,Failed,Mastery Exam,85,70,85,82,3/1/2023 15:14
1315,Passed,Mastery Exam,85,77,85,90,3/1/2023 23:08
1315,Passed,Practice Exam,85,75,85,88,2/23/2023 10:12
1316,Passed,Practice Exam,85,71,85,83,2/21/2023 15:18
1316,Passed,Mastery Exam,85,71,85,83,3/1/2023 11:49
1317,Passed,Practice Exam,85,57,85,67,3/2/2023 10:01
1318,Failed,Mastery Exam,85,43,85,50,3/30/2023 11:44
1318,Failed,Practice Exam,85,36,85,42,3/6/2023 15:23
1319,Passed,Practice Exam,85,66,85,77,2/27/2023 21:45
1319,Passed,Mastery Exam,85,69,85,81,3/2/2023 9:42
1320,Passed,Mastery Exam,85,58,85,68,3/2/2023 23:41
1320,Passed,Practice Exam,85,68,85,80,3/2/2023 15:38
1321,Passed,Practice Exam,85,66,85,77,2/22/2023 9:48
1321,Passed,Mastery Exam,85,69,85,81,3/1/2023 11:45
1322,Passed,Practice Exam,85,67,85,78,2/21/2023 14:40
1322,Passed,Mastery Exam,85,76,85,89,3/1/2023 11:56
1323,Failed,Practice Exam,85,42,85,49,2/26/2023 21:32
1323,Failed,Mastery Exam,85,57,85,67,3/2/2023 12:45
1324,Passed,Practice Exam,85,70,85,82,2/27/2023 14:34
1324,Passed,Mastery Exam,85,70,85,82,3/1/2023 14:35
1325,Passed,Practice Exam,85,72,85,84,2/23/2023 23:34
1325,Passed,Mastery Exam,85,73,85,85,3/2/2023 21:45
1326,Passed,Practice Exam,85,67,85,78,3/7/2023 2:02
1326,Passed,Mastery Exam,85,61,85,71,3/7/2023 19:03
1327,Passed,Practice Exam,85,76,85,89,2/26/2023 16:02
1327,Passed,Mastery Exam,85,75,85,88,2/26/2023 20:46
1328,Failed,Mastery Exam,85,67,85,78,2/26/2023 23:05
1328,Failed,Practice Exam,85,60,85,70,2/16/2023 21:56
1329,Passed,Practice Exam,85,67,85,78,3/2/2023 13:56
1329,Passed,Mastery Exam,85,67,85,78,3/7/2023 18:29
1330,Passed,Mastery Exam,85,70,85,82,4/25/2023 2:42
1330,Passed,Practice Exam,85,66,85,77,4/24/2023 4:44
1331,Passed,Mastery Exam,85,75,85,88,3/1/2023 10:09
1331,Passed,Practice Exam,85,71,85,83,2/17/2023 14:08
1332,Passed,Practice Exam,85,54,85,63,2/28/2023 8:19
1332,Passed,Mastery Exam,85,67,85,78,3/1/2023 10:01
1333,Passed,Mastery Exam,85,66,85,77,3/1/2023 12:10
1333,Passed,Practice Exam,85,59,85,69,2/28/2023 9:39
1334,Passed,Practice Exam,85,65,85,76,3/1/2023 14:07
1335,Passed,Practice Exam,85,61,85,71,2/23/2023 14:19
1335,Passed,Mastery Exam,85,62,85,72,2/27/2023 10:21
1336,Passed,Mastery Exam,85,71,85,83,10/18/2023 12:03
1336,Passed,Practice Exam,85,64,85,75,10/15/2023 17:08
1337,Failed,Practice Exam,85,59,85,69,3/2/2023 21:57
1337,Failed,Mastery Exam,85,54,85,63,3/7/2023 0:47
1338,Passed,Practice Exam,85,68,85,80,11/13/2023 18:33
1338,Passed,Mastery Exam,85,65,85,76,11/15/2023 12:52
1339,Failed,Practice Exam,85,56,85,65,3/9/2023 14:48
1340,Passed,Practice Exam,85,69,85,81,3/17/2023 11:01
1341,Passed,Practice Exam,85,53,85,62,4/23/2023 16:51
1342,Passed,Practice Exam,85,62,85,72,4/4/2023 16:12
1342,Passed,Mastery Exam,85,70,85,82,4/24/2023 14:07
1343,Passed,Practice Exam,85,66,85,77,3/2/2023 11:20
1343,Passed,Mastery Exam,85,66,85,77,3/3/2023 10:26
1344,Passed,Practice Exam,85,77,85,90,3/14/2023 21:22
1344,Passed,Mastery Exam,85,74,85,87,3/22/2023 19:38
1345,Passed,Mastery Exam,85,66,85,77,3/13/2023 13:28
1345,Passed,Practice Exam,85,66,85,77,3/7/2023 19:51
1346,Failed,Practice Exam,85,50,85,58,3/20/2023 13:07
1346,Failed,Mastery Exam,85,69,85,81,4/12/2023 10:02
1347,Passed,Practice Exam,85,63,85,74,3/8/2023 18:01
1348,Passed,Practice Exam,85,40,85,47,8/22/2023 17:31
1349,Passed,Mastery Exam,85,75,85,88,9/12/2023 13:17
1349,Passed,Practice Exam,85,67,85,78,9/6/2023 16:09
1350,Failed,Mastery Exam,85,66,85,77,3/20/2023 10:03
1350,Failed,Practice Exam,85,72,85,84,3/19/2023 8:56
1351,Passed,Practice Exam,85,39,85,45,4/7/2023 13:59
1352,Passed,Mastery Exam,85,64,85,75,4/2/2023 16:35
1352,Passed,Practice Exam,85,67,85,78,3/31/2023 15:13
1353,Passed,Practice Exam,85,74,85,87,3/29/2023 14:31
1353,Passed,Mastery Exam,85,69,85,81,3/31/2023 13:30
1354,Failed,Practice Exam,85,46,85,54,6/26/2023 15:13
1354,Failed,Mastery Exam,85,62,85,72,7/7/2023 13:11
1355,Passed,Practice Exam,85,64,85,75,2/27/2023 15:13
1356,Failed,Practice Exam,85,40,85,47,4/20/2023 17:54
1357,Passed,Practice Exam,85,64,85,75,3/9/2023 23:04
1357,Passed,Mastery Exam,85,67,85,78,3/19/2023 21:34
1358,Passed,Practice Exam,85,52,85,61,4/24/2023 20:02
1359,Failed,Practice Exam,85,48,85,56,3/22/2023 19:48
1359,Failed,Mastery Exam,85,64,85,75,3/30/2023 13:54
1360,Passed,Practice Exam,85,43,85,50,3/23/2023 22:45
1360,Passed,Mastery Exam,85,54,85,63,3/30/2023 11:28
1361,Passed,Mastery Exam,85,72,85,84,3/30/2023 12:04
1361,Passed,Practice Exam,85,62,85,72,3/22/2023 12:01
1362,Failed,Mastery Exam,85,41,85,48,3/30/2023 15:19
1362,Failed,Practice Exam,85,32,85,37,3/21/2023 15:14
1363,Failed,Practice Exam,85,61,85,71,3/25/2023 12:40
1363,Failed,Mastery Exam,85,56,85,65,3/29/2023 15:28
1364,Passed,Mastery Exam,85,70,85,82,3/28/2023 9:31
1364,Passed,Practice Exam,85,66,85,77,3/20/2023 10:01
1365,Failed,Practice Exam,85,49,85,57,3/22/2023 14:47
1365,Failed,Mastery Exam,85,55,85,64,3/28/2023 10:18
1366,Passed,Practice Exam,85,69,85,81,4/22/2023 14:07
1366,Passed,Mastery Exam,85,72,85,84,4/25/2023 15:20
1367,Passed,Practice Exam,85,62,85,72,6/7/2023 11:57
1367,Passed,Mastery Exam,85,72,85,84,6/9/2023 11:25
1368,Passed,Practice Exam,85,73,85,85,7/17/2023 12:17
1369,Passed,Practice Exam,85,58,85,68,5/28/2023 4:54
1370,Failed,Practice Exam,85,64,85,75,4/4/2023 1:08
1370,Failed,Mastery Exam,85,63,85,74,4/9/2023 18:39
1371,Passed,Practice Exam,85,70,85,82,12/15/2023 11:06
1371,Passed,Mastery Exam,85,67,85,78,12/16/2023 11:23
1372,Passed,Mastery Exam,85,60,85,70,5/25/2023 10:58
1372,Passed,Practice Exam,85,65,85,76,5/3/2023 23:26
1373,Failed,Practice Exam,85,55,85,64,4/18/2023 8:26
1373,Failed,Mastery Exam,85,59,85,69,4/24/2023 7:59
1374,Passed,Practice Exam,85,70,85,82,4/11/2023 15:23
1374,Passed,Mastery Exam,85,65,85,76,4/13/2023 20:00
1375,Passed,Mastery Exam,85,68,85,80,4/23/2023 15:05
1375,Passed,Practice Exam,85,61,85,71,4/18/2023 18:46
1376,Failed,Mastery Exam,85,59,85,69,5/14/2023 21:33
1376,Failed,Practice Exam,85,41,85,48,4/26/2023 20:41
1377,Failed,Practice Exam,85,66,85,77,5/2/2023 21:39
1377,Failed,Mastery Exam,85,70,85,82,5/3/2023 9:08
1378,Failed,Practice Exam,85,38,85,44,6/26/2023 13:51
1378,Failed,Mastery Exam,85,44,85,51,6/27/2023 10:43
1379,Passed,Mastery Exam,85,66,85,77,4/18/2023 19:00
1379,Passed,Practice Exam,85,60,85,70,4/14/2023 21:42
1380,Passed,Mastery Exam,85,73,85,85,4/24/2023 21:43
1380,Passed,Practice Exam,85,68,85,80,4/17/2023 23:35
1381,Failed,Practice Exam,85,55,85,64,5/2/2023 13:38
1381,Failed,Mastery Exam,85,28,85,32,6/7/2023 13:56
1382,Passed,Mastery Exam,85,71,85,83,4/14/2023 9:07
1382,Passed,Practice Exam,85,70,85,82,4/10/2023 12:47
1383,Passed,Mastery Exam,85,66,85,77,4/25/2023 0:46
1383,Passed,Practice Exam,85,62,85,72,4/21/2023 23:16
1384,Passed,Mastery Exam,85,61,85,71,4/27/2023 16:21
1384,Passed,Practice Exam,85,67,85,78,4/26/2023 16:20
1385,Passed,Practice Exam,85,54,85,63,4/17/2023 7:58
1385,Passed,Mastery Exam,85,64,85,75,4/27/2023 8:38
1386,Passed,Mastery Exam,85,49,85,57,5/1/2023 14:26
1386,Passed,Practice Exam,85,55,85,64,4/23/2023 20:46
1387,Failed,Practice Exam,85,35,85,41,6/8/2023 17:24
1387,Failed,Mastery Exam,85,31,85,36,6/13/2023 19:32
1388,Failed,Mastery Exam,85,69,85,81,4/21/2023 9:18
1388,Failed,Practice Exam,85,61,85,71,4/18/2023 12:04
1389,Failed,Practice Exam,85,44,85,51,4/29/2023 12:05
1389,Failed,Mastery Exam,85,47,85,55,5/10/2023 17:43
1390,Failed,Mastery Exam,85,63,85,74,4/18/2023 14:40
1390,Failed,Practice Exam,85,58,85,68,4/17/2023 16:57
1391,Failed,Mastery Exam,85,70,85,82,5/8/2023 0:38
1391,Failed,Practice Exam,85,69,85,81,5/3/2023 16:02
1392,Passed,Practice Exam,85,66,85,77,5/1/2023 12:01
1392,Passed,Mastery Exam,85,75,85,88,5/3/2023 23:02
1393,Failed,Practice Exam,85,47,85,55,6/30/2023 12:50
1394,Passed,Practice Exam,85,57,85,67,3/28/2023 11:49
1394,Passed,Mastery Exam,85,61,85,71,4/21/2023 9:59
1395,Passed,Practice Exam,85,57,85,67,4/16/2023 15:12
1395,Passed,Mastery Exam,85,62,85,72,4/16/2023 22:23
1396,Failed,Practice Exam,85,44,85,51,4/13/2023 0:13
1397,Passed,Practice Exam,85,66,85,77,4/24/2023 13:44
1397,Passed,Mastery Exam,85,70,85,82,4/25/2023 8:04
1398,Passed,Practice Exam,85,57,85,67,4/22/2023 18:05
1399,Failed,Practice Exam,85,54,85,63,4/26/2023 21:26
1399,Failed,Mastery Exam,85,65,85,76,4/28/2023 4:36
1400,Passed,Practice Exam,85,71,85,83,3/27/2023 15:10
1400,Passed,Mastery Exam,85,80,85,94,3/29/2023 15:27
1401,Failed,Practice Exam,85,70,85,82,5/4/2023 3:42
1402,Passed,Mastery Exam,85,68,85,80,5/3/2023 18:17
1403,Passed,Practice Exam,85,57,85,67,4/23/2023 20:29
1404,Passed,Mastery Exam,85,73,85,85,4/10/2023 19:29
1404,Passed,Practice Exam,85,64,85,75,4/10/2023 13:21
1405,Passed,Practice Exam,85,48,85,56,5/4/2023 15:43
1405,Passed,Mastery Exam,85,68,85,80,5/9/2023 16:11
1406,Passed,Practice Exam,85,75,85,88,4/7/2023 17:25
1406,Passed,Mastery Exam,85,64,85,75,4/8/2023 13:59
1407,Passed,Practice Exam,85,55,85,64,5/27/2023 8:11
1407,Passed,Mastery Exam,85,64,85,75,6/9/2023 17:57
1408,Passed,Practice Exam,85,61,85,71,4/10/2023 15:51
1408,Passed,Mastery Exam,85,68,85,80,4/18/2023 10:24
1409,Passed,Mastery Exam,85,70,85,82,4/8/2023 22:06
1409,Passed,Practice Exam,85,56,85,65,4/1/2023 11:40
1410,Passed,Mastery Exam,85,63,85,74,7/5/2023 13:15
1410,Passed,Practice Exam,85,53,85,62,6/30/2023 17:50
1411,Passed,Practice Exam,85,60,85,70,5/16/2023 16:57
1412,Passed,Practice Exam,85,61,85,71,4/28/2023 9:01
1413,Passed,Practice Exam,85,60,85,70,9/25/2023 23:20
1414,Failed,Mastery Exam,85,52,85,61,5/23/2023 8:53
1414,Failed,Practice Exam,85,58,85,68,5/20/2023 22:19
1415,Passed,Practice Exam,85,55,85,64,5/2/2023 21:43
1415,Passed,Mastery Exam,85,51,85,60,5/3/2023 12:29
1416,Passed,Practice Exam,85,80,85,94,4/23/2023 15:17
1416,Passed,Mastery Exam,85,69,85,81,4/24/2023 21:29
1417,Passed,Mastery Exam,85,72,85,84,5/25/2023 23:26
1417,Passed,Practice Exam,85,73,85,85,5/25/2023 13:29
1418,Failed,Practice Exam,85,40,85,47,5/2/2023 10:00
1419,Failed,Practice Exam,85,67,85,78,4/12/2023 17:37
1419,Failed,Mastery Exam,85,54,85,63,4/20/2023 1:52
1420,Passed,Mastery Exam,85,65,85,76,5/28/2023 16:09
1420,Passed,Practice Exam,85,63,85,74,5/23/2023 15:12
1421,Passed,Mastery Exam,85,65,85,76,4/25/2023 19:07
1421,Passed,Practice Exam,85,63,85,74,4/21/2023 11:31
1422,Passed,Mastery Exam,85,56,85,65,4/30/2023 11:33
1422,Passed,Practice Exam,85,58,85,68,5/1/2023 0:34
1423,Passed,Practice Exam,85,44,85,51,5/21/2023 15:01
1423,Passed,Mastery Exam,85,56,85,65,5/23/2023 13:47
1424,Failed,Practice Exam,85,51,85,60,4/22/2023 14:11
1424,Failed,Mastery Exam,85,50,85,58,4/25/2023 10:13
1425,Passed,Mastery Exam,85,55,85,64,4/26/2023 14:11
1425,Passed,Practice Exam,85,46,85,54,4/25/2023 12:47
1426,Failed,Practice Exam,85,38,85,44,4/26/2023 11:18
1427,Passed,Mastery Exam,85,75,85,88,4/26/2023 11:18
1427,Passed,Practice Exam,85,72,85,84,4/21/2023 11:52
1428,Passed,Practice Exam,85,59,85,69,4/27/2023 13:27
1429,Failed,Mastery Exam,85,53,85,62,6/13/2023 18:25
1429,Failed,Practice Exam,85,54,85,63,6/8/2023 14:07
1430,Passed,Mastery Exam,85,65,85,76,6/17/2023 20:09
1430,Passed,Practice Exam,85,56,85,65,6/14/2023 20:26
1431,Passed,Mastery Exam,85,73,85,85,4/19/2023 8:58
1431,Passed,Practice Exam,85,68,85,80,4/16/2023 17:57
1432,Passed,Practice Exam,85,59,85,69,5/1/2023 20:03
1433,Failed,Mastery Exam,85,65,85,76,5/10/2023 14:41
1433,Failed,Practice Exam,85,66,85,77,5/9/2023 13:43
1434,Passed,Mastery Exam,85,61,85,71,5/9/2023 20:51
1434,Passed,Practice Exam,85,58,85,68,5/8/2023 15:05
1435,Passed,Practice Exam,85,75,85,88,5/9/2023 19:58
1435,Passed,Mastery Exam,85,72,85,84,5/12/2023 18:09
1436,Failed,Practice Exam,85,58,85,68,6/11/2023 1:38
1436,Failed,Mastery Exam,85,57,85,67,7/4/2023 19:07
1437,Passed,Practice Exam,85,58,85,68,5/19/2023 18:10
1437,Passed,Mastery Exam,85,72,85,84,6/1/2023 22:16
1438,Passed,Mastery Exam,85,56,85,65,5/30/2023 21:26
1438,Passed,Practice Exam,85,47,85,55,5/29/2023 4:13
1439,Failed,Mastery Exam,85,73,85,85,6/21/2023 22:26
1439,Failed,Practice Exam,85,52,85,61,6/7/2023 22:50
1440,Failed,Mastery Exam,85,66,85,77,5/15/2023 11:38
1440,Failed,Practice Exam,85,67,85,78,5/3/2023 15:55
1441,Passed,Practice Exam,85,68,85,80,5/8/2023 13:12
1441,Passed,Mastery Exam,85,71,85,83,5/11/2023 11:07
1442,Passed,Mastery Exam,85,68,85,80,5/15/2023 21:02
1442,Passed,Practice Exam,85,64,85,75,5/12/2023 2:29
1443,Passed,Practice Exam,85,72,85,84,5/24/2023 21:26
