person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
34.0,male,Master,61223.0,15,MORTGAGE,6000.0,EDUCATION,7.14,0.1,8.0,723,No,0
29.0,female,Associate,61039.0,7,MORTGAGE,10000.0,MEDICAL,7.88,0.16,8.0,673,Yes,0
29.0,male,High School,22851.0,6,RENT,7000.0,VENTURE,10.99,0.31,5.0,613,No,1
27.0,female,Bachelor,60801.0,5,MORTGAGE,15000.0,VENTURE,9.88,0.25,8.0,534,Yes,0
27.0,female,Bachelor,25200.0,0,RENT,7000.0,MEDICAL,11.01,0.28,5.0,509,No,1
33.0,female,High School,25115.0,10,RENT,7000.0,DEBTCONSOLIDATION,9.45,0.28,8.0,608,No,1
29.0,female,Associate,25913.0,5,RENT,7000.0,MEDICAL,13.72,0.27,10.0,524,No,1
32.0,male,High School,61125.0,14,MORTGAGE,5000.0,MEDICAL,8.59,0.08,9.0,616,Yes,0
27.0,male,Master,28867.0,4,RENT,7000.0,EDUCATION,15.7,0.24,5.0,565,No,1
31.0,female,Bachelor,29512.0,8,RENT,7000.0,MEDICAL,7.51,0.24,7.0,590,No,0
27.0,male,Associate,29631.0,4,RENT,7000.0,DEBTCONSOLIDATION,10.75,0.24,10.0,668,Yes,0
30.0,male,Bachelor,61024.0,6,MORTGAGE,5000.0,PERSONAL,11.01,0.08,5.0,674,Yes,0
28.0,male,Bachelor,31375.0,0,RENT,7000.0,DEBTCONSOLIDATION,12.53,0.22,8.0,661,No,0
27.0,female,Master,61113.0,2,OWN,4500.0,EDUCATION,14.61,0.07,6.0,660,Yes,0
27.0,male,High School,31110.0,4,RENT,7000.0,MEDICAL,8.9,0.23,10.0,675,Yes,0
28.0,male,Bachelor,30806.0,5,RENT,7000.0,VENTURE,6.92,0.23,6.0,669,No,0
28.0,male,Bachelor,60816.0,1,MORTGAGE,7000.0,EDUCATION,8.59,0.12,9.0,651,No,0
31.0,male,Associate,69787.0,8,RENT,6000.0,EDUCATION,11.01,0.09,8.0,605,No,1
29.0,female,High School,76648.0,3,RENT,6000.0,PERSONAL,7.51,0.08,7.0,662,Yes,0
30.0,male,Associate,76531.0,11,RENT,6000.0,HOMEIMPROVEMENT,11.01,0.08,7.0,677,Yes,0
28.0,male,Bachelor,61217.0,7,MORTGAGE,5000.0,DEBTCONSOLIDATION,7.74,0.08,6.0,615,Yes,0
33.0,female,Associate,77447.0,12,RENT,6000.0,MEDICAL,11.01,0.08,8.0,473,Yes,0
30.0,female,Master,77386.0,8,RENT,6000.0,MEDICAL,11.49,0.08,7.0,606,Yes,0
27.0,female,Bachelor,79350.0,7,RENT,6000.0,HOMEIMPROVEMENT,14.65,0.08,7.0,560,Yes,0
31.0,female,Master,78532.0,8,RENT,6000.0,VENTURE,6.99,0.08,10.0,703,No,0
31.0,male,Associate,79099.0,13,RENT,6000.0,EDUCATION,11.49,0.08,6.0,565,Yes,0
29.0,female,Bachelor,61009.0,6,MORTGAGE,3250.0,DEBTCONSOLIDATION,14.26,0.05,5.0,556,No,0
32.0,female,Bachelor,79104.0,11,RENT,6000.0,MEDICAL,7.49,0.08,5.0,532,Yes,0
29.0,female,Master,78910.0,4,RENT,6000.0,VENTURE,11.14,0.08,10.0,643,Yes,0
27.0,female,Associate,78981.0,4,RENT,6000.0,MEDICAL,11.14,0.08,9.0,652,No,0
35.0,male,Bachelor,79196.0,10,RENT,6000.0,DEBTCONSOLIDATION,7.29,0.08,10.0,599,Yes,0
33.0,female,High School,60996.0,10,OWN,1200.0,PERSONAL,14.26,0.02,6.0,648,No,0
27.0,female,Associate,60996.0,4,MORTGAGE,6500.0,VENTURE,7.74,0.11,6.0,621,Yes,0
27.0,male,Bachelor,79809.0,6,RENT,6000.0,EDUCATION,15.62,0.08,9.0,665,Yes,0
31.0,male,Bachelor,80169.0,9,RENT,6000.0,EDUCATION,11.01,0.07,5.0,601,No,0
27.0,male,Associate,81288.0,4,RENT,6000.0,DEBTCONSOLIDATION,9.99,0.07,8.0,646,Yes,0
31.0,female,High School,82742.0,8,RENT,6000.0,HOMEIMPROVEMENT,7.49,0.07,10.0,632,Yes,0
29.0,male,Master,53452.0,4,MORTGAGE,10000.0,DEBTCONSOLIDATION,14.74,0.19,5.0,621,No,1
27.0,male,Bachelor,61086.0,1,MORTGAGE,12000.0,VENTURE,9.32,0.2,8.0,665,Yes,0
27.0,female,Master,84918.0,5,RENT,6000.0,PERSONAL,11.86,0.07,6.0,653,No,0
32.0,male,High School,85244.0,8,RENT,6000.0,EDUCATION,9.99,0.07,8.0,609,Yes,0
27.0,female,Master,61027.0,0,MORTGAGE,10000.0,DEBTCONSOLIDATION,12.84,0.16,10.0,595,No,0
28.0,male,Associate,84880.0,4,RENT,6000.0,DEBTCONSOLIDATION,10.36,0.07,9.0,642,No,0
27.0,male,Associate,60969.0,3,OWN,9000.0,MEDICAL,12.53,0.15,8.0,544,Yes,0
31.0,female,Master,54083.0,11,MORTGAGE,12000.0,EDUCATION,12.53,0.22,6.0,607,No,1
30.0,female,Associate,61399.0,8,MORTGAGE,5000.0,HOMEIMPROVEMENT,10.95,0.08,9.0,669,No,0
30.0,female,Bachelor,61097.0,7,MORTGAGE,1875.0,DEBTCONSOLIDATION,8.0,0.03,9.0,629,Yes,0
33.0,male,High School,53709.0,13,MORTGAGE,4500.0,DEBTCONSOLIDATION,14.74,0.08,10.0,644,No,1
34.0,female,Associate,85120.0,10,RENT,6000.0,EDUCATION,11.89,0.07,5.0,654,Yes,0
35.0,female,Master,61041.0,11,MORTGAGE,5600.0,EDUCATION,12.53,0.09,7.0,620,Yes,0
28.0,male,High School,86172.0,8,RENT,6000.0,MEDICAL,8.49,0.07,10.0,600,Yes,0
33.0,male,Associate,61162.0,12,OWN,12000.0,VENTURE,13.99,0.2,7.0,631,Yes,0
27.0,male,Bachelor,87431.0,6,RENT,6000.0,DEBTCONSOLIDATION,15.96,0.07,10.0,571,No,0
27.0,female,High School,61340.0,4,MORTGAGE,7500.0,PERSONAL,11.59,0.12,6.0,649,Yes,0
32.0,female,High School,87571.0,10,RENT,6000.0,VENTURE,8.49,0.07,10.0,652,No,0
29.0,male,Associate,87098.0,7,RENT,6000.0,VENTURE,9.63,0.07,5.0,692,No,0
31.0,female,High School,87585.0,9,RENT,6000.0,HOMEIMPROVEMENT,13.23,0.07,5.0,616,Yes,0
32.0,male,Master,60862.0,10,MORTGAGE,7500.0,MEDICAL,10.39,0.12,7.0,663,Yes,0
31.0,female,Bachelor,80064.0,10,RENT,6000.0,DEBTCONSOLIDATION,14.35,0.07,5.0,664,No,1
28.0,female,Master,87312.0,4,RENT,6000.0,MEDICAL,7.88,0.07,10.0,693,Yes,0
27.0,male,High School,80084.0,6,RENT,6000.0,DEBTCONSOLIDATION,11.01,0.07,8.0,631,No,1
30.0,male,Associate,60902.0,8,MORTGAGE,10000.0,VENTURE,11.01,0.16,9.0,676,Yes,0
27.0,male,Associate,61492.0,4,MORTGAGE,3000.0,PERSONAL,7.68,0.05,5.0,691,Yes,0
27.0,male,Bachelor,61178.0,3,OWN,8800.0,EDUCATION,12.29,0.14,7.0,588,Yes,0
29.0,male,Associate,89618.0,7,RENT,6000.0,HOMEIMPROVEMENT,5.42,0.07,10.0,507,Yes,0
29.0,female,High School,60390.0,4,MORTGAGE,4000.0,HOMEIMPROVEMENT,10.78,0.07,5.0,583,No,0
27.0,male,Master,60951.0,2,OWN,3000.0,EDUCATION,7.75,0.05,6.0,631,No,0
28.0,male,Associate,60914.0,6,OWN,10000.0,EDUCATION,7.49,0.16,5.0,681,Yes,0
29.0,male,Associate,61281.0,9,MORTGAGE,10000.0,PERSONAL,5.99,0.16,5.0,664,No,0
29.0,female,High School,90986.0,1,RENT,6000.0,MEDICAL,8.49,0.07,6.0,545,Yes,0
28.0,male,Master,90747.0,4,RENT,6000.0,VENTURE,7.49,0.07,6.0,657,No,0
30.0,male,Bachelor,90948.0,5,RENT,6000.0,MEDICAL,12.68,0.07,8.0,654,Yes,0
28.0,male,Bachelor,91384.0,4,RENT,6000.0,EDUCATION,6.92,0.07,6.0,671,No,0
27.0,female,Master,91271.0,0,RENT,6000.0,VENTURE,15.21,0.07,9.0,642,Yes,0
27.0,male,Master,61159.0,5,OWN,10200.0,MEDICAL,10.37,0.17,10.0,643,Yes,0
31.0,male,Bachelor,91052.0,10,RENT,6000.0,VENTURE,7.68,0.07,10.0,675,Yes,0
31.0,female,Bachelor,72998.0,5,RENT,6000.0,MEDICAL,11.71,0.08,6.0,562,No,1
31.0,male,Associate,92193.0,9,RENT,6000.0,HOMEIMPROVEMENT,7.49,0.07,5.0,632,Yes,0
34.0,male,Associate,92468.0,10,RENT,6000.0,MEDICAL,11.01,0.06,10.0,627,No,0
28.0,male,Bachelor,93603.0,5,RENT,6000.0,MEDICAL,7.66,0.06,6.0,637,Yes,0
29.0,male,Bachelor,74785.0,7,RENT,6000.0,MEDICAL,16.95,0.08,9.0,615,No,1
29.0,male,Bachelor,60801.0,6,MORTGAGE,1500.0,HOMEIMPROVEMENT,13.11,0.02,6.0,686,Yes,0
32.0,female,High School,97066.0,8,RENT,6000.0,PERSONAL,11.01,0.06,6.0,599,No,0
32.0,male,Master,97267.0,9,RENT,6000.0,VENTURE,12.69,0.06,7.0,545,Yes,0
35.0,female,Master,53614.0,12,MORTGAGE,10000.0,MEDICAL,11.36,0.19,7.0,681,No,1
32.0,male,Bachelor,60828.0,10,MORTGAGE,6250.0,EDUCATION,12.87,0.1,6.0,650,Yes,0
31.0,female,High School,96961.0,8,RENT,6000.0,MEDICAL,6.03,0.06,10.0,698,Yes,0
33.0,female,Associate,97053.0,9,RENT,6000.0,DEBTCONSOLIDATION,8.49,0.06,6.0,591,Yes,0
29.0,male,Bachelor,97194.0,8,RENT,6000.0,PERSONAL,6.99,0.06,10.0,687,No,0
29.0,male,Bachelor,61173.0,6,MORTGAGE,20000.0,DEBTCONSOLIDATION,11.58,0.33,7.0,710,Yes,0
31.0,male,Bachelor,61313.0,7,MORTGAGE,10000.0,DEBTCONSOLIDATION,8.0,0.16,8.0,675,Yes,0
27.0,male,Associate,98311.0,5,RENT,6000.0,VENTURE,11.86,0.06,10.0,652,Yes,0
27.0,male,Master,98471.0,2,RENT,6000.0,VENTURE,7.14,0.06,9.0,688,Yes,0
34.0,female,Bachelor,99614.0,13,RENT,6000.0,MEDICAL,8.9,0.06,5.0,688,Yes,0
29.0,female,Bachelor,101887.0,9,RENT,6000.0,MEDICAL,11.49,0.06,6.0,664,Yes,0
27.0,male,Doctorate,61298.0,3,MORTGAGE,15000.0,VENTURE,10.62,0.24,5.0,730,No,0
31.0,female,Bachelor,95792.0,11,RENT,6000.0,HOMEIMPROVEMENT,7.51,0.06,5.0,665,No,1
28.0,male,Associate,61050.0,6,MORTGAGE,2200.0,PERSONAL,11.49,0.04,8.0,697,Yes,0
32.0,male,High School,102652.0,12,RENT,6000.0,DEBTCONSOLIDATION,11.71,0.06,5.0,564,Yes,0
27.0,male,Associate,103095.0,6,RENT,6000.0,PERSONAL,11.01,0.06,7.0,619,Yes,0
27.0,female,Bachelor,102988.0,4,RENT,6000.0,DEBTCONSOLIDATION,13.43,0.06,5.0,639,Yes,0
31.0,female,High School,61170.0,8,MORTGAGE,12000.0,PERSONAL,12.61,0.2,9.0,613,Yes,0
28.0,female,Bachelor,54403.0,6,MORTGAGE,2600.0,PERSONAL,7.14,0.05,6.0,681,No,1
28.0,female,Associate,61206.0,7,OWN,22000.0,HOMEIMPROVEMENT,7.49,0.36,5.0,495,Yes,0
31.0,female,Associate,106273.0,9,RENT,6000.0,DEBTCONSOLIDATION,11.99,0.06,5.0,669,Yes,0
32.0,male,High School,54082.0,5,MORTGAGE,15000.0,EDUCATION,8.9,0.28,5.0,620,No,1
35.0,female,Bachelor,106523.0,12,RENT,6000.0,PERSONAL,15.37,0.06,8.0,610,No,0
30.0,male,Bachelor,107668.0,6,RENT,6000.0,MEDICAL,13.16,0.06,5.0,582,Yes,0
27.0,male,Bachelor,108766.0,9,RENT,6000.0,VENTURE,11.99,0.06,7.0,647,No,0
27.0,male,Bachelor,108738.0,1,RENT,6000.0,VENTURE,11.71,0.06,8.0,590,No,0
30.0,female,Bachelor,109013.0,10,RENT,6000.0,MEDICAL,10.38,0.06,8.0,723,No,0
27.0,male,Bachelor,54129.0,5,MORTGAGE,4000.0,VENTURE,13.99,0.07,7.0,664,No,1
28.0,male,Master,61511.0,6,MORTGAGE,12000.0,VENTURE,11.01,0.2,8.0,639,No,0
30.0,female,Bachelor,61549.0,6,MORTGAGE,3000.0,PERSONAL,7.29,0.05,6.0,646,Yes,0
33.0,female,High School,61372.0,10,MORTGAGE,6000.0,VENTURE,6.92,0.1,9.0,696,No,0
29.0,male,Bachelor,111053.0,5,RENT,6000.0,EDUCATION,10.38,0.05,10.0,640,Yes,0
29.0,female,High School,61714.0,7,OWN,9000.0,EDUCATION,10.37,0.15,9.0,605,Yes,0
35.0,male,Master,112574.0,14,RENT,6000.0,PERSONAL,14.27,0.05,9.0,688,No,0
28.0,female,Associate,114367.0,5,RENT,6000.0,HOMEIMPROVEMENT,11.83,0.05,10.0,658,No,0
29.0,female,Bachelor,114951.0,5,RENT,6000.0,VENTURE,11.49,0.05,7.0,684,No,0
27.0,male,Associate,61309.0,2,MORTGAGE,3600.0,EDUCATION,8.88,0.06,10.0,664,No,0
27.0,female,Bachelor,61570.0,6,MORTGAGE,5000.0,EDUCATION,7.51,0.08,5.0,612,Yes,0
34.0,female,Bachelor,61246.0,15,MORTGAGE,22800.0,VENTURE,18.67,0.37,10.0,712,No,0
33.0,female,High School,54217.0,8,MORTGAGE,2000.0,MEDICAL,14.22,0.04,6.0,652,No,1
27.0,female,Master,61382.0,7,MORTGAGE,11000.0,MEDICAL,8.94,0.18,5.0,631,Yes,0
31.0,male,High School,61750.0,7,MORTGAGE,3000.0,PERSONAL,13.22,0.05,9.0,652,No,0
34.0,male,Associate,121233.0,12,RENT,6000.0,PERSONAL,10.99,0.05,9.0,688,No,0
27.0,male,Associate,130413.0,5,RENT,6000.0,DEBTCONSOLIDATION,10.65,0.05,7.0,701,Yes,0
31.0,male,Associate,132939.0,5,RENT,6000.0,DEBTCONSOLIDATION,6.99,0.05,6.0,549,Yes,0
31.0,male,Bachelor,61912.0,12,MORTGAGE,8500.0,MEDICAL,11.01,0.14,7.0,604,Yes,0
34.0,male,Bachelor,134540.0,15,RENT,6000.0,HOMEIMPROVEMENT,9.99,0.04,9.0,717,No,0
28.0,female,Associate,135530.0,4,RENT,6000.0,HOMEIMPROVEMENT,12.69,0.04,10.0,681,No,0
32.0,male,Bachelor,137771.0,6,RENT,6000.0,HOMEIMPROVEMENT,10.37,0.04,5.0,603,No,0
27.0,female,Associate,138889.0,1,RENT,6000.0,VENTURE,7.4,0.04,5.0,668,No,0
28.0,female,Associate,150831.0,5,RENT,6000.0,PERSONAL,7.51,0.04,10.0,653,Yes,0
29.0,female,Master,174919.0,6,RENT,6000.0,EDUCATION,13.8,0.03,10.0,697,Yes,0
30.0,female,Master,186841.0,7,RENT,6000.0,DEBTCONSOLIDATION,7.14,0.03,10.0,640,Yes,0
35.0,female,High School,200302.0,15,RENT,6000.0,DEBTCONSOLIDATION,5.42,0.03,10.0,679,No,0
27.0,male,Bachelor,223200.0,7,RENT,6000.0,HOMEIMPROVEMENT,11.01,0.03,10.0,615,No,0
28.0,male,Bachelor,289093.0,8,RENT,6000.0,MEDICAL,11.46,0.02,6.0,640,Yes,0
34.0,female,Bachelor,677591.0,15,RENT,6000.0,MEDICAL,7.14,0.01,5.0,719,Yes,0
29.0,male,Master,58412.0,4,RENT,6025.0,MEDICAL,10.65,0.1,9.0,574,Yes,0
32.0,male,Associate,15301.0,9,RENT,6075.0,DEBTCONSOLIDATION,12.42,0.4,8.0,661,No,1
29.0,male,Bachelor,29972.0,7,RENT,6075.0,PERSONAL,11.01,0.2,5.0,696,No,0
31.0,male,Associate,54869.0,9,MORTGAGE,5000.0,DEBTCONSOLIDATION,10.95,0.09,10.0,637,No,1
27.0,male,Associate,49057.0,4,RENT,6125.0,EDUCATION,13.23,0.12,5.0,643,Yes,0
29.0,male,Bachelor,85017.0,10,RENT,6125.0,VENTURE,7.49,0.07,8.0,678,No,0
32.0,male,Bachelor,130347.0,9,RENT,6125.0,PERSONAL,5.99,0.05,5.0,701,No,1
35.0,male,High School,36450.0,11,RENT,6150.0,VENTURE,12.21,0.17,5.0,615,Yes,0
34.0,female,High School,62240.0,10,MORTGAGE,6400.0,PERSONAL,11.01,0.1,6.0,668,No,0
33.0,female,Associate,54740.0,14,MORTGAGE,10800.0,HOMEIMPROVEMENT,7.51,0.2,8.0,617,No,1
32.0,male,High School,15154.0,9,RENT,6200.0,EDUCATION,6.17,0.41,9.0,571,No,1
28.0,male,Associate,62384.0,4,MORTGAGE,8000.0,VENTURE,7.51,0.13,5.0,602,Yes,0
29.0,male,Associate,62000.0,6,OWN,19750.0,MEDICAL,7.49,0.32,8.0,586,Yes,0
35.0,male,Master,30867.0,13,RENT,6200.0,DEBTCONSOLIDATION,11.01,0.2,5.0,656,No,0
30.0,male,Master,62148.0,5,MORTGAGE,2000.0,PERSONAL,10.99,0.03,10.0,654,Yes,0
27.0,male,Associate,62264.0,6,MORTGAGE,7000.0,EDUCATION,7.49,0.11,6.0,679,No,0
31.0,female,Master,35442.0,9,RENT,6200.0,PERSONAL,12.23,0.17,9.0,612,Yes,0
29.0,male,Bachelor,62288.0,8,MORTGAGE,1800.0,PERSONAL,11.49,0.03,8.0,696,Yes,0
27.0,female,High School,62326.0,1,OWN,12000.0,PERSONAL,7.49,0.19,7.0,626,Yes,0
27.0,female,Associate,62322.0,6,OWN,18000.0,VENTURE,7.49,0.29,8.0,644,Yes,0
33.0,female,High School,55079.0,11,MORTGAGE,8000.0,HOMEIMPROVEMENT,16.49,0.15,6.0,503,No,1
30.0,female,Associate,62133.0,8,MORTGAGE,6600.0,HOMEIMPROVEMENT,6.92,0.11,9.0,608,Yes,0
31.0,female,High School,73109.0,10,RENT,6200.0,MEDICAL,8.59,0.08,7.0,657,No,0
32.0,male,High School,61894.0,6,MORTGAGE,10000.0,VENTURE,9.99,0.16,5.0,646,Yes,0
31.0,female,Associate,25722.0,9,RENT,6225.0,MEDICAL,9.76,0.24,9.0,667,No,1
27.0,male,Master,63279.0,6,RENT,6225.0,PERSONAL,14.35,0.1,7.0,704,No,0
28.0,male,Master,98345.0,7,RENT,6225.0,VENTURE,7.9,0.06,7.0,598,Yes,0
29.0,female,Associate,62238.0,2,MORTGAGE,25000.0,PERSONAL,11.49,0.4,10.0,650,Yes,0
29.0,female,Associate,22734.0,8,RENT,6250.0,HOMEIMPROVEMENT,9.99,0.27,6.0,591,No,1
32.0,male,High School,62307.0,9,MORTGAGE,15000.0,DEBTCONSOLIDATION,11.36,0.24,9.0,647,Yes,0
28.0,male,Bachelor,26032.0,8,RENT,6250.0,EDUCATION,7.9,0.24,7.0,705,Yes,0
27.0,female,High School,28839.0,8,RENT,6250.0,MEDICAL,10.38,0.22,6.0,677,No,0
30.0,female,Associate,62313.0,12,MORTGAGE,15000.0,DEBTCONSOLIDATION,12.73,0.24,5.0,596,No,0
33.0,male,Master,61880.0,6,MORTGAGE,7200.0,MEDICAL,6.76,0.12,5.0,676,Yes,0
27.0,male,Associate,62596.0,6,OWN,3500.0,HOMEIMPROVEMENT,7.88,0.06,5.0,623,No,0
29.0,female,Bachelor,67634.0,7,RENT,7000.0,HOMEIMPROVEMENT,10.28,0.1,6.0,622,Yes,0
28.0,female,Associate,60933.0,5,RENT,7000.0,HOMEIMPROVEMENT,14.27,0.11,9.0,639,No,1
31.0,male,Associate,67876.0,12,RENT,7000.0,MEDICAL,7.29,0.1,8.0,666,Yes,0
27.0,female,High School,69272.0,6,RENT,7000.0,EDUCATION,11.71,0.1,8.0,676,Yes,0
30.0,female,High School,55413.0,5,MORTGAGE,10000.0,PERSONAL,14.74,0.18,6.0,630,No,1
27.0,female,Bachelor,70643.0,5,RENT,7000.0,VENTURE,11.01,0.1,9.0,702,Yes,0
32.0,female,High School,73017.0,9,RENT,7000.0,HOMEIMPROVEMENT,7.51,0.1,8.0,467,Yes,0
28.0,male,Bachelor,62484.0,6,MORTGAGE,7200.0,MEDICAL,9.63,0.12,10.0,632,Yes,0
29.0,female,Bachelor,54777.0,9,MORTGAGE,6000.0,MEDICAL,16.49,0.11,10.0,680,No,1
27.0,male,Bachelor,73100.0,2,RENT,7000.0,VENTURE,6.99,0.1,10.0,574,Yes,0
27.0,male,Bachelor,62634.0,4,MORTGAGE,4000.0,EDUCATION,7.68,0.06,10.0,696,Yes,0
31.0,male,Bachelor,62336.0,9,OWN,5000.0,MEDICAL,11.97,0.08,9.0,667,No,0
27.0,male,Master,73021.0,7,RENT,7000.0,VENTURE,19.47,0.1,7.0,684,Yes,0
27.0,female,High School,62817.0,8,OWN,8000.0,PERSONAL,10.62,0.13,7.0,576,No,0
30.0,female,Bachelor,75587.0,7,RENT,7000.0,MEDICAL,14.27,0.09,5.0,632,Yes,0
33.0,female,Bachelor,75248.0,11,RENT,7000.0,VENTURE,6.99,0.09,9.0,598,Yes,0
29.0,male,Associate,62599.0,6,MORTGAGE,4000.0,DEBTCONSOLIDATION,5.79,0.06,7.0,602,Yes,0
30.0,female,Bachelor,68684.0,8,RENT,7000.0,DEBTCONSOLIDATION,11.49,0.1,9.0,680,No,1
29.0,male,Associate,68935.0,11,RENT,7000.0,MEDICAL,11.01,0.1,8.0,664,No,1
27.0,female,High School,63003.0,5,MORTGAGE,6000.0,MEDICAL,8.9,0.1,9.0,593,No,0
28.0,female,High School,77812.0,6,RENT,7000.0,MEDICAL,10.59,0.09,6.0,658,Yes,0
29.0,female,Associate,77953.0,9,RENT,7000.0,DEBTCONSOLIDATION,7.51,0.09,6.0,619,No,0
30.0,male,High School,63064.0,8,MORTGAGE,12200.0,EDUCATION,15.28,0.19,7.0,644,Yes,0
28.0,male,High School,78872.0,6,RENT,7000.0,HOMEIMPROVEMENT,12.69,0.09,10.0,651,Yes,0
27.0,male,Doctorate,62996.0,6,MORTGAGE,10800.0,DEBTCONSOLIDATION,6.91,0.17,8.0,551,Yes,0
30.0,male,Associate,79284.0,10,RENT,7000.0,DEBTCONSOLIDATION,13.49,0.09,8.0,609,No,0
28.0,female,Bachelor,78731.0,8,RENT,7000.0,HOMEIMPROVEMENT,8.49,0.09,6.0,676,No,0
34.0,male,Associate,62638.0,12,MORTGAGE,3500.0,PERSONAL,11.49,0.06,6.0,654,Yes,0
27.0,male,Associate,78922.0,2,RENT,7000.0,PERSONAL,16.82,0.09,9.0,650,No,0
33.0,female,Bachelor,79217.0,11,RENT,7000.0,DEBTCONSOLIDATION,14.26,0.09,10.0,515,Yes,0
27.0,female,High School,78984.0,5,RENT,7000.0,VENTURE,13.57,0.09,7.0,650,Yes,0
30.0,female,Associate,62991.0,7,OWN,12000.0,VENTURE,11.14,0.19,10.0,567,Yes,0
33.0,male,High School,63237.0,9,MORTGAGE,7000.0,PERSONAL,13.98,0.11,10.0,520,Yes,0
30.0,male,Master,63265.0,10,MORTGAGE,3200.0,VENTURE,6.99,0.05,10.0,647,No,0
28.0,male,High School,74360.0,6,RENT,7000.0,DEBTCONSOLIDATION,12.98,0.09,8.0,640,No,1
27.0,male,Bachelor,63092.0,2,OWN,9600.0,DEBTCONSOLIDATION,14.09,0.15,9.0,698,No,0
35.0,male,Bachelor,63283.0,16,OWN,2000.0,VENTURE,6.17,0.03,8.0,695,Yes,0
33.0,male,Bachelor,63420.0,12,MORTGAGE,14000.0,DEBTCONSOLIDATION,8.88,0.22,9.0,652,Yes,0
33.0,female,Associate,83144.0,7,RENT,7000.0,MEDICAL,8.0,0.08,6.0,616,No,0
29.0,male,High School,85024.0,6,RENT,7000.0,EDUCATION,7.74,0.08,6.0,547,Yes,0
28.0,male,Master,63238.0,6,MORTGAGE,5000.0,PERSONAL,7.51,0.08,7.0,613,Yes,0
28.0,male,Bachelor,87088.0,3,RENT,7000.0,MEDICAL,11.49,0.08,7.0,625,Yes,0
29.0,male,Bachelor,88421.0,6,RENT,7000.0,PERSONAL,7.29,0.08,5.0,550,No,0
31.0,male,Associate,88846.0,11,RENT,7000.0,VENTURE,7.9,0.08,7.0,674,No,0
29.0,male,Associate,90766.0,9,RENT,7000.0,HOMEIMPROVEMENT,11.71,0.08,9.0,632,Yes,0
32.0,female,Master,90725.0,10,RENT,7000.0,PERSONAL,12.61,0.08,6.0,656,Yes,0
30.0,female,High School,94428.0,8,RENT,7000.0,PERSONAL,6.54,0.07,5.0,622,Yes,0
28.0,male,Bachelor,63464.0,4,OWN,14000.0,HOMEIMPROVEMENT,12.42,0.22,10.0,721,No,0
33.0,male,Bachelor,74398.0,11,RENT,7000.0,MEDICAL,14.96,0.09,8.0,693,No,1
35.0,female,Bachelor,97038.0,13,RENT,7000.0,EDUCATION,7.29,0.07,8.0,666,Yes,0
31.0,male,Bachelor,63030.0,7,MORTGAGE,5000.0,DEBTCONSOLIDATION,7.51,0.08,8.0,670,Yes,0
32.0,female,Associate,63580.0,10,MORTGAGE,20000.0,HOMEIMPROVEMENT,11.01,0.31,9.0,637,No,0
27.0,male,Bachelor,63265.0,2,MORTGAGE,8000.0,DEBTCONSOLIDATION,8.9,0.13,10.0,696,Yes,0
33.0,female,Associate,55876.0,11,MORTGAGE,14300.0,PERSONAL,9.91,0.26,6.0,711,No,1
31.0,male,Master,98108.0,6,RENT,7000.0,VENTURE,13.61,0.07,8.0,652,Yes,0
28.0,female,High School,63161.0,5,MORTGAGE,6000.0,MEDICAL,11.01,0.09,5.0,654,No,0
35.0,female,High School,63438.0,11,MORTGAGE,7000.0,DEBTCONSOLIDATION,6.03,0.11,5.0,559,Yes,0
33.0,male,High School,63361.0,9,MORTGAGE,1800.0,HOMEIMPROVEMENT,7.51,0.03,5.0,615,Yes,0
35.0,female,Master,101867.0,13,RENT,7000.0,EDUCATION,7.29,0.07,8.0,698,Yes,0
31.0,male,Doctorate,36534.0,7,RENT,6250.0,DEBTCONSOLIDATION,14.96,0.17,7.0,692,No,1
29.0,female,Associate,63714.0,5,MORTGAGE,5000.0,MEDICAL,5.42,0.08,7.0,678,No,0
27.0,male,Master,63237.0,4,MORTGAGE,8000.0,HOMEIMPROVEMENT,6.99,0.13,8.0,644,Yes,0
29.0,male,Bachelor,63620.0,9,OWN,16000.0,VENTURE,10.99,0.25,8.0,594,Yes,0
30.0,male,Bachelor,108827.0,9,RENT,7000.0,MEDICAL,9.25,0.06,8.0,630,Yes,0
32.0,male,Associate,63619.0,9,MORTGAGE,1000.0,VENTURE,6.99,0.02,7.0,682,Yes,0
28.0,female,Associate,109137.0,5,RENT,7000.0,DEBTCONSOLIDATION,12.87,0.06,10.0,673,No,0
35.0,male,Master,108788.0,13,RENT,7000.0,MEDICAL,8.59,0.06,10.0,729,No,0
31.0,female,Associate,56589.0,8,MORTGAGE,8000.0,EDUCATION,13.49,0.14,5.0,602,No,1
29.0,male,Master,111418.0,7,RENT,7000.0,VENTURE,9.32,0.06,10.0,616,Yes,0
33.0,male,Associate,113627.0,10,RENT,7000.0,HOMEIMPROVEMENT,11.49,0.06,10.0,685,No,0
27.0,female,Associate,63267.0,4,MORTGAGE,6000.0,HOMEIMPROVEMENT,7.49,0.09,8.0,632,Yes,0
31.0,male,High School,63611.0,7,MORTGAGE,10000.0,EDUCATION,8.49,0.16,5.0,656,No,0
28.0,male,Associate,63319.0,5,MORTGAGE,2800.0,HOMEIMPROVEMENT,10.99,0.04,8.0,692,No,0
