name,gender,age,class,embarked,country,ticketno,fare,survived
"Scarrott, Mr. Joseph George",male,33.0,deck crew,S,England,,,1
"Scavino, Sig. Candido",male,42.0,restaurant staff,S,Italy,,,0
"Scott, Mr. Archibald",male,41.0,engineering crew,S,Northern Ireland,,,0
"Scott, Mr. Frederick William",male,28.0,engineering crew,S,England,,,1
"Scott, Mr. John",male,20.0,victualling crew,S,England,,,0
"Scovell, Mr. Robert",male,55.0,victualling crew,S,England,,,0
"Sedunary, Mr. Samuel Francis",male,25.0,victualling crew,S,England,,,0
"Self, Mr. Albert Charles Edward",male,24.0,engineering crew,S,England,,,1
"Self, Mr. Alfred Henry",male,40.0,engineering crew,S,England,,,0
"Senior, Mr. Harry",male,31.0,engineering crew,S,England,,,1
"Sesia, Sig. Giacomo",male,24.0,restaurant staff,S,England,,,0
"Seward, Mr. Wilfred Deable",male,25.0,victualling crew,S,England,,,1
"Shaw, Mr. Henry",male,42.0,victualling crew,S,England,,,0
"Shea, Mr. John Joseph",male,40.0,victualling crew,B,England,,,0
"Shea, Mr. Thomas",male,32.0,engineering crew,S,England,,,0
"Sheath, Mr. Frederick",male,20.0,engineering crew,S,England,,,1
"Shepherd, Mr. Jonathan",male,32.0,engineering crew,S,England,,,0
"Shiers, Mr. Alfred Charles",male,25.0,engineering crew,S,England,,,1
"Shillabeer, Mr. Charles Frederick",male,19.0,engineering crew,S,England,,,0
"Siebert, Mr. Sidney Conrad",male,29.0,victualling crew,B,England,,,0
"Simmons, Mr. Andrew George James",male,31.0,victualling crew,S,England,,,1
"Simmons, Mr. Frederick Charles",male,24.0,victualling crew,S,England,,,0
"Simmons, Mr. William Simon C.",male,37.0,victualling crew,S,England,,,0
"Simpson, Dr. John Edward",male,37.0,deck crew,S,Northern Ireland,,,0
"Sivier, Mr. William",male,23.0,victualling crew,S,England,,,0
"Skeates, Mr. William",male,23.0,engineering crew,S,England,,,0
"Skinner, Mr. Edward",male,41.0,victualling crew,B,England,,,0
"Slight, Mr. Harry John",male,33.0,victualling crew,S,England,,,0
"Slight, Mr. William Henry James",male,36.0,victualling crew,B,England,,,0
"Sloan, Miss. Mary",female,28.0,victualling crew,S,Northern Ireland,,,1
"Sloan, Mr. Peter",male,31.0,engineering crew,B,England,,,0
"Slocombe, Mrs. Maude Louise",female,30.0,victualling crew,S,England,,,1
"Small, Mr. William",male,40.0,engineering crew,S,England,,,0
"Smillie, Mr. John",male,29.0,victualling crew,B,Scotland,,,0
"Smith, Captain. Edward John",male,62.0,deck crew,S,England,,,0
"Smither, Mr. Harry James",male,22.0,engineering crew,S,England,,,0
"Smith, Miss. Katherine Elizabeth",female,45.0,victualling crew,S,England,,,1
"Smith, Mr. Charles Edwin",male,40.0,victualling crew,S,England,,,0
"Smith, Mr. Charles Henry James",male,38.0,victualling crew,S,England,,,0
"Smith, Mr. Emest George",male,27.0,engineering crew,S,England,,,0
"Smith, Mr. F.",male,20.0,victualling crew,B,England,,,0
"Smith, Mr. James Muil",male,39.0,engineering crew,B,Scotland,,,0
"Smith, Mr. James William",male,24.0,victualling crew,S,England,,,0
"Smith, Mr. John Richard Jago",male,35.0,victualling crew,S,,,,0
"Smith, Mr. Reginald George",male,33.0,victualling crew,S,England,,,0
"Smith, Mr. William",male,26.0,deck crew,S,England,,,0
"Snape, Mrs. Lucy Violet",female,22.0,victualling crew,S,England,,,0
"Snellgrove, Mr. George",male,41.0,engineering crew,S,England,,,0
"Snooks, Mr. W.",male,26.0,engineering crew,S,England,,,0
"Snow, Mr. Eustace Philip",male,21.0,engineering crew,S,England,,,1
"Sparkman, Mr. Henry William",male,36.0,engineering crew,S,England,,,1
"Stagg, Mr. John Henry",male,38.0,victualling crew,S,England,,,0
"Stanbrook, Mr. Augustus George",male,31.0,engineering crew,S,England,,,0
"Stap, Miss. Sarah Agnes",female,47.0,victualling crew,S,England,,,1
"Stebbings, Mr. Sydney Frederick",male,36.0,victualling crew,B,England,,,0
"Steel, Mr. Robert Edward",male,30.0,engineering crew,S,,,,0
"Stewart, Mr. John",male,28.0,victualling crew,B,Scotland,,,1
"Stocker, Mr. Henry Dorey",male,20.0,engineering crew,S,England,,,0
"Stone, Mr. Edmund",male,33.0,victualling crew,S,England,,,0
"Stone, Mr. Edward Thomas",male,29.0,victualling crew,S,England,,,0
"Street, Mr. Thomas Albert",male,25.0,engineering crew,S,England,,,1
"Stroud, Mr. Edward Alfred Orlando",male,19.0,victualling crew,S,England,,,0
"Stroud, Mr. Harry John",male,35.0,victualling crew,S,England,,,0
"Strugnell, Mr. John Herbert",male,34.0,victualling crew,B,England,,,0
"Stubbings, Mr. Harry Robert",male,31.0,victualling crew,B,England,,,0
"Stubbs, Mr. James Henry",male,28.0,engineering crew,S,England,,,0
"Sullivan, Mr. S.",male,25.0,engineering crew,S,England,,,0
"Swan, Mr. William",male,48.0,victualling crew,B,Northern Ireland,,,0
"Symonds, Mr. John Crane",male,45.0,victualling crew,B,England,,,0
"Symons, Mr. George Thomas Macdonald",male,24.0,deck crew,S,England,,,1
"Talbot, Mr. George Frederick Charles",male,20.0,victualling crew,S,England,,,0
"Tamlyn, Mr. Frederick",male,24.0,deck crew,S,England,,,0
"Taylor, Mr. Bernard Cuthbert",male,22.0,victualling crew,S,England,,,0
"Taylor, Mr. Charles William Frederick",male,40.0,deck crew,S,England,,,0
"Taylor, Mr. George",male,24.0,engineering crew,S,England,,,1
"Taylor, Mr. J.",male,42.0,engineering crew,S,England,,,0
"Taylor, Mr. John Henry",male,49.0,engineering crew,S,England,,,0
"Taylor, Mr. Leonard",male,19.0,victualling crew,S,England,,,0
"Taylor, Mr. William Henry",male,28.0,engineering crew,S,England,,,1
"Taylor, Mr. William John",male,32.0,victualling crew,S,England,,,0
"Terrell, Mr. Bertram",male,19.0,deck crew,S,England,,,0
"Terrell, Mr. Frank",male,27.0,victualling crew,S,England,,,1
"Testoni, Sig. Ercole",male,23.0,restaurant staff,S,England,,,0
"Teuton, Mr. Thomas Moore",male,35.0,victualling crew,S,England,,,0
"Thaler, Mr. Montague Donald",male,17.0,victualling crew,S,England,,,0
"Theissinger, Mr. Alfred",male,46.0,victualling crew,S,England,,,1
"Thomas, Mr. Albert Charles",male,23.0,victualling crew,S,England,,,1
"Thomas, Mr. Benjamin James",male,30.0,victualling crew,B,England,,,1
"Thomas, Mr. Joseph Wakefield",male,24.0,engineering crew,S,England,,,0
"Thompson, Mr. Herbert Henry",male,25.0,victualling crew,B,England,,,0
"Thompson, Mr. John William",male,35.0,engineering crew,S,England,,,1
"Thorley, Mr. William",male,39.0,victualling crew,S,England,,,0
"Thorn, Mr. Harry",male,25.0,victualling crew,S,England,,,0
"Threlfall, Mr. Thomas",male,44.0,engineering crew,S,England,,,1
"Thresher, Mr. George Terrill",male,25.0,engineering crew,S,England,,,1
"Tietz, Sig. Carlo/Karl",male,27.0,restaurant staff,S,England,,,0
"Tizard, Mr. Arthur Leopold",male,31.0,engineering crew,S,England,,,0
"Toms, Mr. Fred",male,29.0,victualling crew,B,England,,,1
"Topp, Mr. Thomas",male,28.0,victualling crew,S,England,,,0
"Toshack, Mr. James Adamson",male,30.0,victualling crew,S,Scotland,,,0
"Tozer, Mr. James",male,32.0,engineering crew,S,England,,,0
"Triggs, Mr. Reuben Robert",male,39.0,engineering crew,S,England,,,1
"Turley, Mr. Richard",male,37.0,engineering crew,B,Ireland,,,0
"Turner, Mr. George Frederick",male,42.0,victualling crew,S,England,,,0
"Turner, Mr. Leopold Olerenshaw",male,28.0,victualling crew,B,England,,,0
"Turvey, Mr. Charles Thomas",male,17.0,restaurant staff,S,England,,,0
"Urbini, Sig. Roberto",male,20.0,restaurant staff,S,Italy,,,0
"Valvassori, Sig. Ettore Luigi",male,35.0,restaurant staff,S,England,,,0
"van der Brugge, Mr. Wessel Adrianus",male,38.0,engineering crew,S,Netherlands,,,0
"Veal, Mr. Arthur",male,36.0,engineering crew,S,England,,,0
"Veal, Mr. Thomas Henry Edom",male,38.0,victualling crew,S,England,,,0
"Vear, Mr. Henry",male,33.0,engineering crew,S,England,,,0
"Vear, Mr. William",male,34.0,engineering crew,S,England,,,0
"Vicat, Sig. Alphonse Jean Eugene",male,21.0,restaurant staff,S,England,,,0
"Vigott, Mr. Philip Francis",male,32.0,deck crew,S,Channel Islands,,,1
"Villvarlange, Mr. Pierre Léon Gabriel",male,19.0,restaurant staff,S,England,,,0
"Vine, Mr. Herbert Thomas Gordon",male,18.0,restaurant staff,S,England,,,0
"Vioni, Sig. Roberto",male,25.0,restaurant staff,S,Italy,,,0
"Voegelin-Dubach, Sig. Johannes",male,35.0,restaurant staff,S,England,,,0
"Wake, Mr. Percy",male,37.0,victualling crew,S,England,,,0
"Wallis, Mrs. Catherine Jane",female,36.0,victualling crew,S,England,,,0
"Walpole, Mr. James",male,48.0,victualling crew,B,England,,,0
"Walsh, Miss. Catherine",female,32.0,victualling crew,S,Ireland,,,0
"Ward, Mr. Arthur",male,23.0,engineering crew,B,England,,,0
"Ward, Mr. Edward",male,34.0,victualling crew,B,England,,,0
"Ward, Mr. James William",male,31.0,engineering crew,S,England,,,0
"Ward, Mr. Percy Thomas",male,40.0,victualling crew,B,England,,,0
"Ward, Mr. William",male,37.0,victualling crew,S,England,,,1
"Wardner, Mr. Fred Albert",male,40.0,engineering crew,S,England,,,0
"Wareham, Mr. Robert Arthur",male,37.0,victualling crew,B,England,,,0
"Warwick, Mr. Tom",male,26.0,victualling crew,S,England,,,0
"Wateridge, Mr. Edward Lewis",male,26.0,engineering crew,S,England,,,0
"Watson, Mr. William Albert",male,15.0,victualling crew,S,England,,,0
"Watson, Mr. Willim",male,27.0,engineering crew,S,England,,,0
"Weatherston, Mr. Thomas Herbert",male,25.0,victualling crew,B,England,,,0
"Webber, Mr. Francis Albert",male,31.0,engineering crew,S,England,,,0
"Webb, Mr. Brook Holding",male,50.0,victualling crew,B,England,,,0
"Webb, Mr. Samuel Francis",male,28.0,engineering crew,S,England,,,0
"Weikman, Mr. Augustus Henry",male,52.0,victualling crew,S,United States,,,1
"Welch, Mr. William Harold",male,21.0,victualling crew,S,England,,,0
"Weller, Mr. William Clifford",male,30.0,deck crew,B,England,,,1
"Wheat, Mr. Joseph Thomas",male,30.0,victualling crew,B,England,,,1
"Wheelton, Mr. Edneser Edward",male,29.0,victualling crew,B,England,,,1
"Whiteley, Mr. Thomas Arthur",male,18.0,victualling crew,S,England,,,1
"White, Mr. Albert",male,21.0,engineering crew,S,England,,,0
"White, Mr. Alfred",male,32.0,engineering crew,S,England,,,1
"White, Mr. Arthur",male,37.0,victualling crew,S,England,,,0
"White, Mr. Edward Joseph",male,27.0,victualling crew,S,England,,,0
"White, Mr. Frank Leonard",male,28.0,engineering crew,S,England,,,0
"White, Mr. Leonard Lisle Oliver",male,32.0,victualling crew,B,Australia,,,0
"White, Mr. William George",male,23.0,engineering crew,S,England,,,1
"Whitford, Mr. Alfred Henry",male,39.0,victualling crew,S,England,,,0
"Widgery, Mr. Isaac George",male,37.0,victualling crew,S,England,,,1
"Wilde, Mr. Henry Tingle",male,39.0,deck crew,S,England,,,0
"Williams, Mr. Arthur John",male,42.0,victualling crew,S,England,,,0
"Williams, Mr. Samuel Solomon",male,26.0,engineering crew,S,England,,,0
"Williams, Mr. Walter John",male,28.0,victualling crew,S,England,,,1
"Williamson, Mr. James Bertram",male,35.0,victualling crew,S,Ireland,,,0
"Willis, Mr. William",male,59.0,victualling crew,S,England,,,0
"Willsher, Mr. William Aubrey",male,34.0,victualling crew,S,England,,,0
"Wilson, Mr. Herbert 'Bertie'",male,28.0,engineering crew,B,England,,,0
"Wilton, Mr. William Edward",male,53.0,engineering crew,S,England,,,0
"Windebank, Mr. Alfred Edgar",male,38.0,victualling crew,S,England,,,1
"Winser, Mr. Rowland",male,36.0,victualling crew,S,England,,,0
"Witcher, Mr. Albert Ernest",male,39.0,engineering crew,S,England,,,0
"Witter, Mr. James William Cheetham",male,31.0,victualling crew,S,England,,,1
"Wittman, Mr. Henry",male,39.0,victualling crew,S,Austria,,,0
"Witt, Mr. Henry Dennis",male,37.0,engineering crew,S,England,,,0
"Witts, Mr. William Francis",male,35.0,engineering crew,S,England,,,0
"Woodford, Mr. Frederick Ernest",male,40.0,engineering crew,S,England,,,0
"Wood, Mr. Henry",male,31.0,engineering crew,S,England,,,0
"Wood, Mr. James Thomas",male,49.0,victualling crew,S,England,,,0
"Woody, Mr. Oscar Scott",male,41.0,victualling crew,S,United States,,,0
"Wormald, Mr. Henry Frederick Charles",male,45.0,victualling crew,S,England,,,0
"Worthman, Mr. William Henry",male,37.0,engineering crew,S,England,,,0
"Wrapson, Mr. Frederick Bernard",male,19.0,victualling crew,B,England,,,0
"Wright, Mr. Frederick",male,24.0,victualling crew,S,England,,,0
"Wright, Mr. William",male,40.0,victualling crew,S,England,,,1
"Wyeth, Mr. James Robert",male,26.0,engineering crew,S,England,,,0
"Wynn, Mr. Walter",male,41.0,deck crew,B,England,,,1
"Yearsley, Mr. Harry",male,40.0,victualling crew,S,England,,,1
"Young, Mr. Francis James",male,32.0,engineering crew,S,England,,,0
"Zanetti, Sig. Minio",male,20.0,restaurant staff,S,England,,,0
"Zarracchi, Sig. L.",male,26.0,restaurant staff,S,England,,,0
