InvoiceNo,InvoiceDate,CustomerID,Description,Category,Quantity,UnitPrice,Profile_Source_For_Mentor,TotalAmount
500748,2025-06-19,10109,Highlighter,Stationery,1,81.25,Champions,81.25
500748,2025-06-19,10109,Sugar,Grocery,1,55.65,Champions,55.65
500359,2025-06-20,10056,Tea Pack,Grocery,2,119.32,Champions,238.64
500359,2025-06-20,10056,Sugar,Grocery,1,55.6,Champions,55.6
500359,2025-06-20,10056,Milk,Grocery,1,35.34,Champions,35.34
500925,2025-06-20,10138,Coffee Powder,Grocery,1,178.36,Loyal,178.36
500925,2025-06-20,10138,Sugar,Grocery,1,60.82,Loyal,60.82
500925,2025-06-20,10138,Milk,Grocery,1,33.93,Loyal,33.93
500925,2025-06-20,10138,Bread,Grocery,1,46.17,Loyal,46.17
501740,2025-06-20,10259,Bread,Grocery,1,42.28,Champions,42.28
501740,2025-06-20,10259,Butter,Grocery,1,101.48,Champions,101.48
501740,2025-06-20,10259,Jam,Grocery,1,112.89,Champions,112.89
501756,2025-06-20,10260,Yoga Mat,Fitness,1,621.44,At Risk,621.44
501756,2025-06-20,10260,Protein Bar,Fitness,1,92.55,At Risk,92.55
501756,2025-06-20,10260,Water Bottle,Lifestyle,1,235.57,At Risk,235.57
501756,2025-06-20,10260,Baby Diapers,Baby Care,1,602.55,At Risk,602.55
500210,2025-06-21,10031,Coffee Powder,Grocery,1,168.95,Champions,168.95
500210,2025-06-21,10031,Sugar,Grocery,1,49.22,Champions,49.22
500210,2025-06-21,10031,Milk,Grocery,1,34.63,Champions,34.63
500266,2025-06-21,10038,Tea Pack,Grocery,1,95.33,At Risk,95.33
500266,2025-06-21,10038,Sugar,Grocery,1,48.93,At Risk,48.93
500266,2025-06-21,10038,Milk,Grocery,1,32.96,At Risk,32.96
500868,2025-06-21,10130,Yoga Mat,Fitness,1,623.43,Loyal,623.43
500868,2025-06-21,10130,Protein Bar,Fitness,1,95.69,Loyal,95.69
500868,2025-06-21,10130,Water Bottle,Lifestyle,1,242.09,Loyal,242.09
501633,2025-06-21,10239,Tea Pack,Grocery,1,108.94,Champions,108.94
501633,2025-06-21,10239,Sugar,Grocery,2,54.35,Champions,108.7
501633,2025-06-21,10239,Milk,Grocery,1,36.31,Champions,36.31
501650,2025-06-21,10243,Novel,Books,4,274.88,Loyal,1099.52
501650,2025-06-21,10243,Exam Guide,Books,2,436.54,Loyal,873.08
501650,2025-06-21,10243,Baby Lotion,Baby Care,2,249.83,Loyal,499.66
502235,2025-06-21,10332,Phone Case,Tech,1,293.43,Champions,293.43
502235,2025-06-21,10332,Screen Guard,Tech,1,198.92,Champions,198.92
502235,2025-06-21,10332,USB Cable,Tech,1,167.35,Champions,167.35
500873,2025-06-22,10131,Dog Food,Pet Care,1,826.15,Loyal,826.15
500873,2025-06-22,10131,Pet Shampoo,Pet Care,1,268.99,Loyal,268.99
501221,2025-06-22,10179,Yoga Mat,Fitness,1,700.5,Champions,700.5
501221,2025-06-22,10179,Protein Bar,Fitness,2,88.41,Champions,176.82
501221,2025-06-22,10179,Water Bottle,Lifestyle,1,247.84,Champions,247.84
501221,2025-06-22,10179,Baby Wipes,Baby Care,1,165.49,Champions,165.49
502035,2025-06-22,10304,Novel,Books,1,267.98,At Risk,267.98
502035,2025-06-22,10304,Exam Guide,Books,2,413.0,At Risk,826.0
502035,2025-06-22,10304,USB Cable,Tech,2,188.42,At Risk,376.84
502142,2025-06-22,10320,Novel,Books,1,259.55,New,259.55
502142,2025-06-22,10320,Exam Guide,Books,3,442.59,New,1327.77
500020,2025-06-23,10003,Dog Food,Pet Care,1,781.68,At Risk,781.68
500020,2025-06-23,10003,Pet Shampoo,Pet Care,1,277.22,At Risk,277.22
500386,2025-06-23,10058,Baby Diapers,Baby Care,2,523.67,Champions,1047.34
500386,2025-06-23,10058,Baby Wipes,Baby Care,1,169.11,Champions,169.11
500386,2025-06-23,10058,Baby Lotion,Baby Care,1,216.41,Champions,216.41
500930,2025-06-23,10139,Lunch Box,Lifestyle,1,354.35,High Value Rare,354.35
500930,2025-06-23,10139,Water Bottle,Lifestyle,1,240.74,High Value Rare,240.74
500930,2025-06-23,10139,Baby Wipes,Baby Care,2,178.0,High Value Rare,356.0
500943,2025-06-23,10141,Lunch Box,Lifestyle,2,365.12,Loyal,730.24
500943,2025-06-23,10141,Water Bottle,Lifestyle,1,245.76,Loyal,245.76
501590,2025-06-23,10234,Phone Case,Tech,1,285.22,Loyal,285.22
501590,2025-06-23,10234,Screen Guard,Tech,1,199.47,Loyal,199.47
501590,2025-06-23,10234,USB Cable,Tech,1,172.68,Loyal,172.68
501590,2025-06-23,10234,Exam Guide,Books,1,387.71,Loyal,387.71
502091,2025-06-23,10313,Lunch Box,Lifestyle,1,325.54,High Value Rare,325.54
502091,2025-06-23,10313,Water Bottle,Lifestyle,1,244.84,High Value Rare,244.84
502091,2025-06-23,10313,Bluetooth Earbuds,Tech,1,1487.65,High Value Rare,1487.65
502264,2025-06-23,10334,Lunch Box,Lifestyle,3,358.28,Champions,1074.84
502264,2025-06-23,10334,Water Bottle,Lifestyle,2,249.04,Champions,498.08
500416,2025-06-24,10061,Yoga Mat,Fitness,3,626.46,Loyal,1879.38
500416,2025-06-24,10061,Protein Bar,Fitness,2,101.02,Loyal,202.04
500416,2025-06-24,10061,Water Bottle,Lifestyle,1,262.22,Loyal,262.22
500578,2025-06-24,10083,Lunch Box,Lifestyle,1,321.2,Champions,321.2
500578,2025-06-24,10083,Water Bottle,Lifestyle,1,260.97,Champions,260.97
500578,2025-06-24,10083,Jam,Grocery,1,107.29,Champions,107.29
500604,2025-06-24,10086,Baby Diapers,Baby Care,1,518.13,At Risk,518.13
500604,2025-06-24,10086,Baby Wipes,Baby Care,1,177.95,At Risk,177.95
500604,2025-06-24,10086,Baby Lotion,Baby Care,1,221.11,At Risk,221.11
500604,2025-06-24,10086,Baby Diapers,Baby Care,1,566.23,At Risk,566.23
500702,2025-06-24,10102,Baby Diapers,Baby Care,1,571.68,Loyal,571.68
500702,2025-06-24,10102,Baby Wipes,Baby Care,1,196.13,Loyal,196.13
500702,2025-06-24,10102,Baby Lotion,Baby Care,1,235.54,Loyal,235.54
500770,2025-06-24,10111,Tea Pack,Grocery,4,130.02,Champions,520.08
500770,2025-06-24,10111,Sugar,Grocery,1,55.09,Champions,55.09
500770,2025-06-24,10111,Milk,Grocery,1,32.44,Champions,32.44
501601,2025-06-24,10235,Notebook,Stationery,1,53.36,At Risk,53.36
501601,2025-06-24,10235,Pen Pack,Stationery,1,39.96,At Risk,39.96
501601,2025-06-24,10235,Highlighter,Stationery,1,81.79,At Risk,81.79
501601,2025-06-24,10235,Pen Pack,Stationery,1,44.02,At Risk,44.02
501903,2025-06-24,10285,Baby Diapers,Baby Care,1,603.44,Champions,603.44
501903,2025-06-24,10285,Baby Wipes,Baby Care,1,178.03,Champions,178.03
501903,2025-06-24,10285,Baby Lotion,Baby Care,1,232.53,Champions,232.53
501978,2025-06-24,10297,Lunch Box,Lifestyle,1,349.46,Loyal,349.46
501978,2025-06-24,10297,Water Bottle,Lifestyle,1,275.87,Loyal,275.87
501999,2025-06-24,10299,Yoga Mat,Fitness,1,726.42,Champions,726.42
501999,2025-06-24,10299,Protein Bar,Fitness,1,91.93,Champions,91.93
501999,2025-06-24,10299,Water Bottle,Lifestyle,3,262.82,Champions,788.46
502265,2025-06-24,10334,Notebook,Stationery,1,56.5,Champions,56.5
502265,2025-06-24,10334,Pen Pack,Stationery,1,37.18,Champions,37.18
502265,2025-06-24,10334,Highlighter,Stationery,1,74.5,Champions,74.5
502307,2025-06-24,10340,Yoga Mat,Fitness,2,629.35,New,1258.7
502307,2025-06-24,10340,Protein Bar,Fitness,1,87.22,New,87.22
502307,2025-06-24,10340,Water Bottle,Lifestyle,4,235.46,New,941.84
502307,2025-06-24,10340,Screen Guard,Tech,1,209.48,New,209.48
502328,2025-06-24,10344,Dog Food,Pet Care,1,784.54,Loyal,784.54
502328,2025-06-24,10344,Pet Shampoo,Pet Care,1,257.41,Loyal,257.41
502328,2025-06-24,10344,Lunch Box,Lifestyle,1,356.79,Loyal,356.79
500279,2025-06-25,10040,Notebook,Stationery,1,57.54,Champions,57.54
500279,2025-06-25,10040,Pen Pack,Stationery,1,38.88,Champions,38.88
500279,2025-06-25,10040,Highlighter,Stationery,2,73.09,Champions,146.18
500360,2025-06-25,10056,Notebook,Stationery,2,60.46,Champions,120.92
500360,2025-06-25,10056,Pen Pack,Stationery,1,39.15,Champions,39.15
500360,2025-06-25,10056,Highlighter,Stationery,1,76.02,Champions,76.02
500579,2025-06-25,10083,Baby Diapers,Baby Care,1,519.87,Champions,519.87
500579,2025-06-25,10083,Baby Wipes,Baby Care,4,176.9,Champions,707.6
500579,2025-06-25,10083,Baby Lotion,Baby Care,2,217.88,Champions,435.76
500634,2025-06-25,10091,Bread,Grocery,1,42.8,At Risk,42.8
500634,2025-06-25,10091,Butter,Grocery,1,90.16,At Risk,90.16
500634,2025-06-25,10091,Jam,Grocery,1,120.57,At Risk,120.57
501871,2025-06-25,10282,Yoga Mat,Fitness,1,660.07,Loyal,660.07
501871,2025-06-25,10282,Protein Bar,Fitness,1,91.32,Loyal,91.32
501871,2025-06-25,10282,Water Bottle,Lifestyle,1,244.9,Loyal,244.9
500052,2025-06-26,10006,Dog Food,Pet Care,2,783.27,Champions,1566.54
500052,2025-06-26,10006,Pet Shampoo,Pet Care,1,276.26,Champions,276.26
500052,2025-06-26,10006,Protein Bar,Fitness,1,91.32,Champions,91.32
500211,2025-06-26,10031,Phone Case,Tech,1,270.66,Champions,270.66
500211,2025-06-26,10031,Screen Guard,Tech,2,189.23,Champions,378.46
500211,2025-06-26,10031,USB Cable,Tech,2,179.82,Champions,359.64
500211,2025-06-26,10031,Dog Food,Pet Care,1,834.14,Champions,834.14
500251,2025-06-26,10037,Dog Food,Pet Care,2,756.87,Champions,1513.74
500251,2025-06-26,10037,Pet Shampoo,Pet Care,2,264.43,Champions,528.86
500251,2025-06-26,10037,Water Bottle,Lifestyle,1,249.12,Champions,249.12
500309,2025-06-26,10044,Novel,Books,1,246.44,Loyal,246.44
500309,2025-06-26,10044,Exam Guide,Books,1,458.8,Loyal,458.8
500333,2025-06-26,10049,Phone Case,Tech,1,289.66,Loyal,289.66
500333,2025-06-26,10049,Screen Guard,Tech,1,186.44,Loyal,186.44
500333,2025-06-26,10049,USB Cable,Tech,1,160.0,Loyal,160.0
500484,2025-06-26,10072,Coffee Powder,Grocery,1,180.6,Champions,180.6
500484,2025-06-26,10072,Sugar,Grocery,1,54.66,Champions,54.66
500484,2025-06-26,10072,Milk,Grocery,1,32.75,Champions,32.75
500484,2025-06-26,10072,Tea Pack,Grocery,2,119.79,Champions,239.58
500686,2025-06-26,10100,Dog Food,Pet Care,2,801.68,Champions,1603.36
500686,2025-06-26,10100,Pet Shampoo,Pet Care,1,257.13,Champions,257.13
500749,2025-06-26,10109,Phone Case,Tech,2,311.66,Champions,623.32
500749,2025-06-26,10109,Screen Guard,Tech,1,191.88,Champions,191.88
500749,2025-06-26,10109,USB Cable,Tech,1,171.79,Champions,171.79
501099,2025-06-26,10162,Baby Diapers,Baby Care,2,598.42,At Risk,1196.84
501099,2025-06-26,10162,Baby Wipes,Baby Care,1,169.22,At Risk,169.22
501099,2025-06-26,10162,Baby Lotion,Baby Care,1,239.34,At Risk,239.34
501099,2025-06-26,10162,Sugar,Grocery,1,52.54,At Risk,52.54
501395,2025-06-26,10207,Tea Pack,Grocery,1,115.82,At Risk,115.82
501395,2025-06-26,10207,Sugar,Grocery,3,56.01,At Risk,168.03
501395,2025-06-26,10207,Milk,Grocery,1,34.88,At Risk,34.88
501395,2025-06-26,10207,Notebook,Stationery,2,53.39,At Risk,106.78
501494,2025-06-26,10218,Tea Pack,Grocery,1,119.66,At Risk,119.66
501494,2025-06-26,10218,Sugar,Grocery,4,55.99,At Risk,223.96
501494,2025-06-26,10218,Milk,Grocery,2,35.32,At Risk,70.64
501570,2025-06-26,10229,Novel,Books,2,236.93,At Risk,473.86
501570,2025-06-26,10229,Exam Guide,Books,1,427.12,At Risk,427.12
501907,2025-06-26,10287,Phone Case,Tech,2,296.73,New,593.46
501907,2025-06-26,10287,Screen Guard,Tech,1,184.88,New,184.88
501907,2025-06-26,10287,USB Cable,Tech,1,179.44,New,179.44
501907,2025-06-26,10287,Baby Wipes,Baby Care,1,214.22,New,214.22
500142,2025-06-27,10021,Bread,Grocery,1,42.61,Champions,42.61
500142,2025-06-27,10021,Butter,Grocery,1,95.92,Champions,95.92
500142,2025-06-27,10021,Jam,Grocery,3,106.84,Champions,320.52
500142,2025-06-27,10021,Protein Bar,Fitness,2,102.38,Champions,204.76
500895,2025-06-27,10133,Bread,Grocery,1,46.29,Loyal,46.29
500895,2025-06-27,10133,Butter,Grocery,1,85.86,Loyal,85.86
500895,2025-06-27,10133,Jam,Grocery,1,104.8,Loyal,104.8
500895,2025-06-27,10133,Water Bottle,Lifestyle,1,253.81,Loyal,253.81
500919,2025-06-27,10137,Notebook,Stationery,1,55.69,At Risk,55.69
500919,2025-06-27,10137,Pen Pack,Stationery,1,43.96,At Risk,43.96
500919,2025-06-27,10137,Highlighter,Stationery,1,68.16,At Risk,68.16
501531,2025-06-27,10223,Lunch Box,Lifestyle,4,328.34,Loyal,1313.36
501531,2025-06-27,10223,Water Bottle,Lifestyle,1,245.22,Loyal,245.22
501531,2025-06-27,10223,Novel,Books,1,263.84,Loyal,263.84
501757,2025-06-27,10260,Phone Case,Tech,1,284.2,At Risk,284.2
501757,2025-06-27,10260,Screen Guard,Tech,1,220.16,At Risk,220.16
501757,2025-06-27,10260,USB Cable,Tech,1,196.95,At Risk,196.95
501757,2025-06-27,10260,Yoga Mat,Fitness,1,684.2,At Risk,684.2
501783,2025-06-27,10265,Baby Diapers,Baby Care,1,551.01,At Risk,551.01
501783,2025-06-27,10265,Baby Wipes,Baby Care,1,182.97,At Risk,182.97
501783,2025-06-27,10265,Baby Lotion,Baby Care,3,220.31,At Risk,660.93
501961,2025-06-27,10294,Yoga Mat,Fitness,1,712.81,Champions,712.81
501961,2025-06-27,10294,Protein Bar,Fitness,1,89.43,Champions,89.43
501961,2025-06-27,10294,Water Bottle,Lifestyle,1,216.98,Champions,216.98
502112,2025-06-27,10317,Baby Diapers,Baby Care,2,520.42,Champions,1040.84
502112,2025-06-27,10317,Baby Wipes,Baby Care,1,182.12,Champions,182.12
502112,2025-06-27,10317,Baby Lotion,Baby Care,1,245.33,Champions,245.33
502250,2025-06-27,10333,Coffee Powder,Grocery,1,182.09,Champions,182.09
502250,2025-06-27,10333,Sugar,Grocery,1,57.86,Champions,57.86
502250,2025-06-27,10333,Milk,Grocery,1,31.18,Champions,31.18
500021,2025-06-28,10003,Coffee Powder,Grocery,2,181.43,At Risk,362.86
500021,2025-06-28,10003,Sugar,Grocery,1,53.75,At Risk,53.75
500021,2025-06-28,10003,Milk,Grocery,1,36.15,At Risk,36.15
500021,2025-06-28,10003,Notebook,Stationery,1,55.79,At Risk,55.79
500212,2025-06-28,10031,Novel,Books,1,245.79,Champions,245.79
500212,2025-06-28,10031,Exam Guide,Books,1,384.65,Champions,384.65
500556,2025-06-28,10081,Lunch Box,Lifestyle,1,321.55,At Risk,321.55
500556,2025-06-28,10081,Water Bottle,Lifestyle,1,261.26,At Risk,261.26
500802,2025-06-28,10117,Bread,Grocery,3,43.74,Loyal,131.22
500802,2025-06-28,10117,Butter,Grocery,1,94.26,Loyal,94.26
500802,2025-06-28,10117,Jam,Grocery,2,105.03,Loyal,210.06
501273,2025-06-28,10189,Novel,Books,2,237.14,Loyal,474.28
501273,2025-06-28,10189,Exam Guide,Books,2,468.38,Loyal,936.76
501330,2025-06-28,10200,Baby Diapers,Baby Care,1,598.35,At Risk,598.35
501330,2025-06-28,10200,Baby Wipes,Baby Care,1,181.71,At Risk,181.71
501330,2025-06-28,10200,Baby Lotion,Baby Care,4,235.41,At Risk,941.64
501928,2025-06-28,10290,Phone Case,Tech,2,322.83,Champions,645.66
501928,2025-06-28,10290,Screen Guard,Tech,2,202.34,Champions,404.68
501928,2025-06-28,10290,USB Cable,Tech,1,165.63,Champions,165.63
501928,2025-06-28,10290,Lunch Box,Lifestyle,1,368.16,Champions,368.16
502036,2025-06-28,10304,Lunch Box,Lifestyle,1,345.23,At Risk,345.23
502036,2025-06-28,10304,Water Bottle,Lifestyle,1,238.68,At Risk,238.68
502036,2025-06-28,10304,Pen Pack,Stationery,1,40.73,At Risk,40.73
500032,2025-06-29,10004,Bread,Grocery,1,47.89,Champions,47.89
500032,2025-06-29,10004,Butter,Grocery,1,82.74,Champions,82.74
500032,2025-06-29,10004,Jam,Grocery,1,121.67,Champions,121.67
500032,2025-06-29,10004,Tea Pack,Grocery,1,123.25,Champions,123.25
500650,2025-06-29,10096,Notebook,Stationery,1,54.07,New,54.07
500650,2025-06-29,10096,Pen Pack,Stationery,2,37.35,New,74.7
500650,2025-06-29,10096,Highlighter,Stationery,1,76.12,New,76.12
500650,2025-06-29,10096,Bread,Grocery,1,45.96,New,45.96
500761,2025-06-29,10110,Baby Diapers,Baby Care,2,522.47,Loyal,1044.94
500761,2025-06-29,10110,Baby Wipes,Baby Care,1,173.13,Loyal,173.13
500761,2025-06-29,10110,Baby Lotion,Baby Care,1,213.09,Loyal,213.09
500920,2025-06-29,10137,Tea Pack,Grocery,2,117.47,At Risk,234.94
500920,2025-06-29,10137,Sugar,Grocery,2,53.57,At Risk,107.14
500920,2025-06-29,10137,Milk,Grocery,1,35.64,At Risk,35.64
500920,2025-06-29,10137,Water Bottle,Lifestyle,2,229.53,At Risk,459.06
500974,2025-06-29,10145,Novel,Books,1,248.01,Champions,248.01
500974,2025-06-29,10145,Exam Guide,Books,2,418.8,Champions,837.6
501100,2025-06-29,10162,Tea Pack,Grocery,1,122.72,At Risk,122.72
501100,2025-06-29,10162,Sugar,Grocery,2,52.91,At Risk,105.82
501100,2025-06-29,10162,Milk,Grocery,1,35.9,At Risk,35.9
501882,2025-06-29,10283,Phone Case,Tech,1,308.62,Champions,308.62
501882,2025-06-29,10283,Screen Guard,Tech,2,197.13,Champions,394.26
501882,2025-06-29,10283,USB Cable,Tech,1,155.78,Champions,155.78
502083,2025-06-29,10312,Dog Food,Pet Care,2,814.98,Champions,1629.96
502083,2025-06-29,10312,Pet Shampoo,Pet Care,1,261.5,Champions,261.5
500280,2025-06-30,10040,Yoga Mat,Fitness,1,548.58,Champions,548.58
500280,2025-06-30,10040,Protein Bar,Fitness,1,97.72,Champions,97.72
500280,2025-06-30,10040,Water Bottle,Lifestyle,2,247.84,Champions,495.68
500280,2025-06-30,10040,Screen Guard,Tech,1,211.93,Champions,211.93
500569,2025-06-30,10082,Lunch Box,Lifestyle,1,382.13,Loyal,382.13
500569,2025-06-30,10082,Water Bottle,Lifestyle,2,240.82,Loyal,481.64
500569,2025-06-30,10082,Sugar,Grocery,1,52.32,Loyal,52.32
500837,2025-06-30,10124,Baby Diapers,Baby Care,2,590.35,Loyal,1180.7
500837,2025-06-30,10124,Baby Wipes,Baby Care,1,171.56,Loyal,171.56
500837,2025-06-30,10124,Baby Lotion,Baby Care,1,242.97,Loyal,242.97
500906,2025-06-30,10135,Tea Pack,Grocery,1,131.42,Loyal,131.42
500906,2025-06-30,10135,Sugar,Grocery,1,52.3,Loyal,52.3
500906,2025-06-30,10135,Milk,Grocery,2,38.17,Loyal,76.34
501153,2025-06-30,10169,Dog Food,Pet Care,1,678.73,At Risk,678.73
501153,2025-06-30,10169,Pet Shampoo,Pet Care,2,259.46,At Risk,518.92
501476,2025-06-30,10216,Tea Pack,Grocery,1,118.88,Loyal,118.88
501476,2025-06-30,10216,Sugar,Grocery,1,50.6,Loyal,50.6
501476,2025-06-30,10216,Milk,Grocery,1,37.57,Loyal,37.57
501476,2025-06-30,10216,Sugar,Grocery,1,58.17,Loyal,58.17
501591,2025-06-30,10234,Baby Diapers,Baby Care,2,547.85,Loyal,1095.7
501591,2025-06-30,10234,Baby Wipes,Baby Care,1,182.3,Loyal,182.3
501591,2025-06-30,10234,Baby Lotion,Baby Care,3,249.62,Loyal,748.86
501609,2025-06-30,10236,Baby Diapers,Baby Care,1,534.59,Loyal,534.59
501609,2025-06-30,10236,Baby Wipes,Baby Care,3,171.62,Loyal,514.86
501609,2025-06-30,10236,Baby Lotion,Baby Care,1,230.59,Loyal,230.59
501609,2025-06-30,10236,Protein Bar,Fitness,1,86.84,Loyal,86.84
502356,2025-06-30,10347,Coffee Powder,Grocery,1,191.71,Champions,191.71
502356,2025-06-30,10347,Sugar,Grocery,1,51.11,Champions,51.11
502356,2025-06-30,10347,Milk,Grocery,1,36.78,Champions,36.78
500014,2025-07-01,10002,Coffee Powder,Grocery,1,183.39,At Risk,183.39
500014,2025-07-01,10002,Sugar,Grocery,1,58.01,At Risk,58.01
500014,2025-07-01,10002,Milk,Grocery,1,33.08,At Risk,33.08
500022,2025-07-01,10003,Baby Diapers,Baby Care,3,525.5,At Risk,1576.5
500022,2025-07-01,10003,Baby Wipes,Baby Care,1,169.97,At Risk,169.97
500022,2025-07-01,10003,Baby Lotion,Baby Care,2,248.56,At Risk,497.12
500076,2025-07-01,10009,Novel,Books,1,239.63,At Risk,239.63
500076,2025-07-01,10009,Exam Guide,Books,1,372.43,At Risk,372.43
500353,2025-07-01,10054,Lunch Box,Lifestyle,3,363.86,At Risk,1091.58
500353,2025-07-01,10054,Water Bottle,Lifestyle,1,237.09,At Risk,237.09
500353,2025-07-01,10054,Protein Bar,Fitness,2,84.4,At Risk,168.8
500355,2025-07-01,10055,Bread,Grocery,1,46.5,High Value Rare,46.5
500355,2025-07-01,10055,Butter,Grocery,3,85.74,High Value Rare,257.22
500355,2025-07-01,10055,Jam,Grocery,1,115.04,High Value Rare,115.04
500355,2025-07-01,10055,Baby Lotion,Baby Care,3,253.28,High Value Rare,759.84
501115,2025-07-01,10164,Coffee Powder,Grocery,1,183.24,Champions,183.24
501115,2025-07-01,10164,Sugar,Grocery,2,54.71,Champions,109.42
501115,2025-07-01,10164,Milk,Grocery,4,35.38,Champions,141.52
501161,2025-07-01,10171,Notebook,Stationery,2,54.27,Champions,108.54
501161,2025-07-01,10171,Pen Pack,Stationery,1,37.62,Champions,37.62
501161,2025-07-01,10171,Highlighter,Stationery,1,74.92,Champions,74.92
501161,2025-07-01,10171,Protein Bar,Fitness,2,101.97,Champions,203.94
501205,2025-07-01,10176,Phone Case,Tech,2,323.21,At Risk,646.42
501205,2025-07-01,10176,Screen Guard,Tech,1,190.67,At Risk,190.67
501205,2025-07-01,10176,USB Cable,Tech,2,165.62,At Risk,331.24
501801,2025-07-01,10267,Novel,Books,1,244.64,At Risk,244.64
501801,2025-07-01,10267,Exam Guide,Books,1,439.75,At Risk,439.75
502113,2025-07-01,10317,Novel,Books,1,243.52,Champions,243.52
502113,2025-07-01,10317,Exam Guide,Books,1,422.89,Champions,422.89
502272,2025-07-01,10335,Dog Food,Pet Care,1,751.57,Champions,751.57
502272,2025-07-01,10335,Pet Shampoo,Pet Care,2,261.82,Champions,523.64
502378,2025-07-01,10349,Lunch Box,Lifestyle,1,336.62,At Risk,336.62
502378,2025-07-01,10349,Water Bottle,Lifestyle,2,259.6,At Risk,519.2
500101,2025-07-02,10015,Phone Case,Tech,1,311.86,Loyal,311.86
500101,2025-07-02,10015,Screen Guard,Tech,2,173.85,Loyal,347.7
500101,2025-07-02,10015,USB Cable,Tech,1,184.06,Loyal,184.06
500101,2025-07-02,10015,Phone Case,Tech,1,304.58,Loyal,304.58
500252,2025-07-02,10037,Dog Food,Pet Care,1,769.66,Champions,769.66
500252,2025-07-02,10037,Pet Shampoo,Pet Care,1,256.98,Champions,256.98
500281,2025-07-02,10040,Baby Diapers,Baby Care,1,587.58,Champions,587.58
500281,2025-07-02,10040,Baby Wipes,Baby Care,1,202.61,Champions,202.61
500281,2025-07-02,10040,Baby Lotion,Baby Care,1,224.36,Champions,224.36
500320,2025-07-02,10046,Yoga Mat,Fitness,3,640.4,Loyal,1921.2
500320,2025-07-02,10046,Protein Bar,Fitness,1,94.36,Loyal,94.36
500320,2025-07-02,10046,Water Bottle,Lifestyle,3,249.42,Loyal,748.26
501239,2025-07-02,10181,Tea Pack,Grocery,1,121.93,Champions,121.93
501239,2025-07-02,10181,Sugar,Grocery,1,52.62,Champions,52.62
501239,2025-07-02,10181,Milk,Grocery,2,29.85,Champions,59.7
500253,2025-07-03,10037,Yoga Mat,Fitness,2,679.04,Champions,1358.08
500253,2025-07-03,10037,Protein Bar,Fitness,1,93.47,Champions,93.47
500253,2025-07-03,10037,Water Bottle,Lifestyle,1,245.95,Champions,245.95
500253,2025-07-03,10037,Protein Bar,Fitness,1,93.8,Champions,93.8
500339,2025-07-03,10050,Baby Diapers,Baby Care,2,580.22,High Value Rare,1160.44
500339,2025-07-03,10050,Baby Wipes,Baby Care,1,192.81,High Value Rare,192.81
500339,2025-07-03,10050,Baby Lotion,Baby Care,1,232.34,High Value Rare,232.34
500441,2025-07-03,10066,Dog Food,Pet Care,1,779.3,Champions,779.3
500441,2025-07-03,10066,Pet Shampoo,Pet Care,1,250.93,Champions,250.93
500509,2025-07-03,10075,Tea Pack,Grocery,1,120.04,At Risk,120.04
500509,2025-07-03,10075,Sugar,Grocery,1,56.68,At Risk,56.68
500509,2025-07-03,10075,Milk,Grocery,1,33.94,At Risk,33.94
500509,2025-07-03,10075,Coffee Powder,Grocery,1,201.98,At Risk,201.98
500921,2025-07-03,10137,Baby Diapers,Baby Care,1,617.81,At Risk,617.81
500921,2025-07-03,10137,Baby Wipes,Baby Care,1,172.16,At Risk,172.16
500921,2025-07-03,10137,Baby Lotion,Baby Care,1,231.15,At Risk,231.15
